generation,E_at,E_at_percentile,zvpe,zvpe_percentile,e_gap,e_gap_percentile,C_v,C_v_percentile,SMILES,coordList,functionalization
5,1028.408334,0.2,0.036026,0.0,0.178900,5.6,23.569000,2.7,O=C(C#N)C#CC#N,,[]
5,1089.356447,0.4,0.062973,0.2,0.228500,29.8,22.463000,0.9,OC1=NC(=NN1)C#N,,[]
5,1092.098663,0.7,0.067380,0.4,0.278900,68.4,20.201000,0.2,O=C1OCC1C#N,,[]
5,1137.518427,0.9,0.072927,0.9,0.183200,7.3,21.706000,0.4,O=N(=O)C1=COC=C1,,[]
5,1178.740779,1.6,0.074554,1.1,0.151200,1.6,25.448000,6.2,CC(=O)C(=O)C#C,,[]
5,1293.736283,4.4,0.091969,4.9,0.146600,0.4,27.649000,15.6,N=COCC(=O)C=O,,[]
5,1453.120552,12.0,0.090316,4.2,0.151100,1.3,27.582000,15.3,O=C1NC=CN=C1C#C,,[]
5,1467.340544,13.6,0.112768,16.9,0.144900,0.2,26.553000,11.6,OC12C3C4C1CN=C2N34,,[]
5,1511.074817,16.9,0.112026,15.6,0.134300,0.0,33.760000,72.0,CN(C=[NH2+])[C-](C#N)C#N,,[]
6,1013.730888,0.0,0.075677,1.6,0.255500,52.5,18.016000,0.0,OC1=NC=CN1,,[]
6,1028.408334,0.2,0.036026,0.0,0.178900,5.1,23.569000,2.5,O=C(C#N)C#CC#N,,[]
6,1089.356447,0.4,0.062973,0.2,0.228500,31.3,22.463000,0.9,OC1=NC(=NN1)C#N,,[]
6,1092.098663,0.5,0.067380,0.4,0.278900,68.7,20.201000,0.2,O=C1OCC1C#N,,[]
6,1137.518427,0.7,0.072927,0.9,0.183200,6.7,21.706000,0.5,O=N(=O)C1=COC=C1,,[]
6,1178.740779,1.3,0.074554,1.3,0.151200,1.5,25.448000,6.2,CC(=O)C(=O)C#C,,[]
6,1293.736283,4.4,0.091969,4.9,0.146600,0.5,27.649000,15.3,N=COCC(=O)C=O,,[]
6,1336.160316,5.3,0.092722,5.3,0.177200,4.9,24.099000,2.9,C1NC=NC2=C1N=NO2,,[]
6,1453.120552,11.8,0.090316,4.4,0.151100,1.3,27.582000,15.1,O=C1NC=CN=C1C#C,,[]
6,1467.340544,13.5,0.112768,16.5,0.144900,0.4,26.553000,11.6,OC12C3C4C1CN=C2N34,,[]
6,1511.074817,16.9,0.112026,14.9,0.134300,0.2,33.760000,71.1,CN(C=[NH2+])[C-](C#N)C#N,,[]
6,1684.328300,39.6,0.148532,49.1,0.126200,0.0,30.866000,44.4,[NH3+]C1C2CC1C2C([O-])=O,,[]
7,1013.730888,0.0,0.075677,1.7,0.255500,53.2,18.016000,0.0,OC1=NC=CN1,,[]
7,1028.408334,0.2,0.036026,0.0,0.178900,5.4,23.569000,2.3,O=C(C#N)C#CC#N,,[]
7,1089.356447,0.3,0.062973,0.2,0.228500,32.8,22.463000,0.8,OC1=NC(=NN1)C#N,,[]
7,1092.098663,0.5,0.067380,0.3,0.278900,69.2,20.201000,0.2,O=C1OCC1C#N,,[]
7,1137.518427,0.6,0.072927,0.9,0.183200,6.8,21.706000,0.5,O=N(=O)C1=COC=C1,,[]
7,1178.740779,1.2,0.074554,1.4,0.151200,1.2,25.448000,5.8,CC(=O)C(=O)C#C,,[]
7,1238.244365,2.5,0.070879,0.5,0.158000,2.3,29.124000,26.8,FC(F)(F)CC(=O)C=O,,[]
7,1293.736283,4.0,0.091969,4.8,0.146600,0.5,27.649000,15.2,N=COCC(=O)C=O,,[]
7,1336.160316,5.1,0.092722,5.1,0.177200,5.2,24.099000,2.8,C1NC=NC2=C1N=NO2,,[]
7,1453.120552,11.7,0.090316,4.3,0.151100,1.1,27.582000,15.1,O=C1NC=CN=C1C#C,,[]
7,1467.340544,13.2,0.112768,16.0,0.144900,0.3,26.553000,11.4,OC12C3C4C1CN=C2N34,,[]
7,1511.074817,16.3,0.112026,14.6,0.134300,0.2,33.760000,72.2,CN(C=[NH2+])[C-](C#N)C#N,,[]
7,1684.328300,39.8,0.148532,49.8,0.126200,0.0,30.866000,44.2,[NH3+]C1C2CC1C2C([O-])=O,,[]
8,1013.730888,0.0,0.075677,1.7,0.255500,52.7,18.016000,0.0,OC1=NC=CN1,,[]
8,1028.408334,0.1,0.036026,0.0,0.178900,5.6,23.569000,2.3,O=C(C#N)C#CC#N,,[]
8,1088.707602,0.3,0.065073,0.3,0.265100,59.5,22.632000,1.5,C#CC1OC1C#N,,[]
8,1089.356447,0.4,0.062973,0.1,0.228500,33.7,22.463000,0.8,OC1=NC(=NN1)C#N,,[]
8,1092.098663,0.5,0.067380,0.4,0.278900,68.8,20.201000,0.1,O=C1OCC1C#N,,[]
8,1137.518427,0.7,0.072927,0.9,0.183200,7.2,21.706000,0.4,O=N(=O)C1=COC=C1,,[]
8,1178.740779,1.3,0.074554,1.5,0.151200,1.2,25.448000,6.3,CC(=O)C(=O)C#C,,[]
8,1238.244365,2.4,0.070879,0.5,0.158000,2.3,29.124000,26.9,FC(F)(F)CC(=O)C=O,,[]
8,1293.736283,3.7,0.091969,4.5,0.146600,0.5,27.649000,15.7,N=COCC(=O)C=O,,[]
8,1336.160316,4.8,0.092722,4.9,0.177200,5.5,24.099000,2.7,C1NC=NC2=C1N=NO2,,[]
8,1371.676724,6.9,0.073738,1.1,0.153100,1.6,30.679000,42.5,CC#CC(=O)C(=O)C#N,,[]
8,1453.120552,11.2,0.090316,4.0,0.151100,1.1,27.582000,15.6,O=C1NC=CN=C1C#C,,[]
8,1467.340544,12.9,0.112768,16.0,0.144900,0.4,26.553000,11.9,OC12C3C4C1CN=C2N34,,[]
8,1511.074817,16.1,0.112026,14.8,0.134300,0.3,33.760000,72.7,CN(C=[NH2+])[C-](C#N)C#N,,[]
8,1533.520830,18.9,0.113005,16.4,0.130200,0.1,29.300000,28.7,CNC1=COC(=O)C=N1,,[]
8,1684.328300,40.3,0.148532,50.4,0.126200,0.0,30.866000,44.3,[NH3+]C1C2CC1C2C([O-])=O,,[]
9,994.885523,0.0,0.066223,0.4,0.166200,3.6,20.605000,0.6,N=C1C=CON=N1,,[]
9,1013.730888,0.1,0.075677,1.6,0.255500,53.3,18.016000,0.0,OC1=NC=CN1,,[]
9,1028.408334,0.2,0.036026,0.0,0.178900,6.6,23.569000,2.7,O=C(C#N)C#CC#N,,[]
9,1088.707602,0.4,0.065073,0.2,0.265100,59.5,22.632000,1.9,C#CC1OC1C#N,,[]
9,1089.356447,0.5,0.062973,0.1,0.228500,34.9,22.463000,1.3,OC1=NC(=NN1)C#N,,[]
9,1092.098663,0.6,0.067380,0.5,0.278900,68.6,20.201000,0.5,O=C1OCC1C#N,,[]
9,1102.549834,0.7,0.085580,2.9,0.245600,46.1,18.293000,0.1,CC1=CC=NO1,,[]
9,1166.717697,1.2,0.080405,2.4,0.188500,9.5,19.949000,0.2,O=CC1=NC=CN1,,[]
9,1178.740779,1.5,0.074554,1.4,0.151200,1.4,25.448000,6.2,CC(=O)C(=O)C#C,,[]
9,1178.755839,1.6,0.076033,1.8,0.145800,0.7,28.359000,20.9,NC1=C(F)C(=N)ON=N1,,[]
9,1238.244365,2.6,0.070879,0.6,0.158000,2.6,29.124000,27.5,FC(F)(F)CC(=O)C=O,,[]
9,1293.736283,3.8,0.091969,4.7,0.146600,0.8,27.649000,15.9,N=COCC(=O)C=O,,[]
9,1371.676724,6.8,0.073738,1.1,0.153100,1.9,30.679000,42.7,CC#CC(=O)C(=O)C#N,,[]
9,1383.970263,7.3,0.098595,6.0,0.136600,0.4,27.154000,14.0,OC12C3C1C1=NC3C2O1,,[]
9,1453.120552,11.5,0.090316,4.2,0.151100,1.3,27.582000,15.8,O=C1NC=CN=C1C#C,,[]
9,1467.340544,13.1,0.112768,16.6,0.144900,0.6,26.553000,11.8,OC12C3C4C1CN=C2N34,,[]
9,1511.074817,16.6,0.112026,14.9,0.134300,0.2,33.760000,72.5,CN(C=[NH2+])[C-](C#N)C#N,,[]
9,1533.520830,19.3,0.113005,17.1,0.130200,0.1,29.300000,29.2,CNC1=COC(=O)C=N1,,[]
9,1684.328300,40.5,0.148532,51.3,0.126200,0.0,30.866000,44.4,[NH3+]C1C2CC1C2C([O-])=O,,[]
10,994.885523,0.0,0.066223,0.5,0.166200,3.7,20.605000,0.6,N=C1C=CON=N1,,[]
10,1013.730888,0.1,0.075677,1.7,0.255500,53.2,18.016000,0.0,OC1=NC=CN1,,[]
10,1014.611911,0.2,0.040766,0.1,0.145300,0.6,24.069000,3.1,O=C1ON=NC(=N1)C#N,,[]
10,1028.408334,0.3,0.036026,0.0,0.178900,6.6,23.569000,2.6,O=C(C#N)C#CC#N,,[]
10,1088.707602,0.4,0.065073,0.3,0.265100,59.5,22.632000,1.8,C#CC1OC1C#N,,[]
10,1089.356447,0.5,0.062973,0.2,0.228500,34.6,22.463000,1.3,OC1=NC(=NN1)C#N,,[]
10,1092.098663,0.6,0.067380,0.6,0.278900,68.6,20.201000,0.5,O=C1OCC1C#N,,[]
10,1102.549834,0.7,0.085580,2.8,0.245600,46.0,18.293000,0.1,CC1=CC=NO1,,[]
10,1166.717697,1.3,0.080405,2.3,0.188500,9.4,19.949000,0.2,O=CC1=NC=CN1,,[]
10,1266.497351,3.4,0.086164,2.9,0.163000,3.2,23.808000,2.8,OC1=NNC(=O)C=C1,,[]
10,1383.970263,7.2,0.098595,6.1,0.136600,0.3,27.154000,13.9,OC12C3C1C1=NC3C2O1,,[]
10,1467.340544,12.7,0.112768,16.3,0.144900,0.5,26.553000,11.7,OC12C3C4C1CN=C2N34,,[]
10,1511.074817,16.5,0.112026,14.8,0.134300,0.2,33.760000,71.9,CN(C=[NH2+])[C-](C#N)C#N,,[]
10,1533.520830,18.9,0.113005,16.9,0.130200,0.1,29.300000,29.2,CNC1=COC(=O)C=N1,,[]
10,1684.328300,39.9,0.148532,50.4,0.126200,0.0,30.866000,44.8,[NH3+]C1C2CC1C2C([O-])=O,,[]
11,994.885523,0.0,0.066223,0.5,0.166200,3.6,20.605000,0.6,N=C1C=CON=N1,,[]
11,1013.730888,0.1,0.075677,1.5,0.255500,53.5,18.016000,0.0,OC1=NC=CN1,,[]
11,1014.611911,0.2,0.040766,0.1,0.145300,0.7,24.069000,3.0,O=C1ON=NC(=N1)C#N,,[]
11,1028.408334,0.3,0.036026,0.0,0.178900,6.7,23.569000,2.5,O=C(C#N)C#CC#N,,[]
11,1088.707602,0.4,0.065073,0.3,0.265100,59.8,22.632000,1.7,C#CC1OC1C#N,,[]
11,1089.356447,0.5,0.062973,0.2,0.228500,35.1,22.463000,1.1,OC1=NC(=NN1)C#N,,[]
11,1092.098663,0.6,0.067380,0.6,0.278900,68.9,20.201000,0.5,O=C1OCC1C#N,,[]
11,1102.549834,0.7,0.085580,2.8,0.245600,46.7,18.293000,0.1,CC1=CC=NO1,,[]
11,1166.717697,1.1,0.080405,2.1,0.188500,9.6,19.949000,0.2,O=CC1=NC=CN1,,[]
11,1266.497351,3.1,0.086164,2.9,0.163000,3.0,23.808000,2.8,OC1=NNC(=O)C=C1,,[]
11,1326.762734,4.3,0.090632,4.3,0.141200,0.5,26.610000,11.8,N=C1NN=CN=CC1=O,,[]
11,1383.970263,7.1,0.098595,6.3,0.136600,0.3,27.154000,13.9,OC12C3C1C1=NC3C2O1,,[]
11,1467.340544,12.5,0.112768,16.0,0.144900,0.6,26.553000,11.5,OC12C3C4C1CN=C2N34,,[]
11,1511.074817,16.1,0.112026,14.7,0.134300,0.2,33.760000,72.4,CN(C=[NH2+])[C-](C#N)C#N,,[]
11,1533.520830,18.6,0.113005,16.6,0.130200,0.1,29.300000,29.0,CNC1=COC(=O)C=N1,,[]
11,1684.328300,39.5,0.148532,51.0,0.126200,0.0,30.866000,44.2,[NH3+]C1C2CC1C2C([O-])=O,,[]
12,784.640984,0.0,0.059116,0.2,0.271500,64.9,12.360000,0.0,N1C=NN=C1,,[]
12,994.885523,0.1,0.066223,0.5,0.166200,3.5,20.605000,0.6,N=C1C=CON=N1,,[]
12,1013.730888,0.2,0.075677,1.5,0.255500,53.2,18.016000,0.1,OC1=NC=CN1,,[]
12,1014.611911,0.3,0.040766,0.1,0.145300,0.6,24.069000,3.0,O=C1ON=NC(=N1)C#N,,[]
12,1028.408334,0.3,0.036026,0.0,0.178900,6.6,23.569000,2.3,O=C(C#N)C#CC#N,,[]
12,1088.707602,0.4,0.065073,0.3,0.265100,59.8,22.632000,1.7,C#CC1OC1C#N,,[]
12,1089.356447,0.5,0.062973,0.3,0.228500,35.0,22.463000,1.1,OC1=NC(=NN1)C#N,,[]
12,1102.549834,0.7,0.085580,2.7,0.245600,46.3,18.293000,0.2,CC1=CC=NO1,,[]
12,1166.717697,1.1,0.080405,2.1,0.188500,9.3,19.949000,0.3,O=CC1=NC=CN1,,[]
12,1266.497351,3.0,0.086164,2.8,0.163000,2.9,23.808000,2.7,OC1=NNC(=O)C=C1,,[]
12,1326.762734,4.1,0.090632,4.2,0.141200,0.4,26.610000,11.5,N=C1NN=CN=CC1=O,,[]
12,1383.970263,7.0,0.098595,6.3,0.136600,0.3,27.154000,13.6,OC12C3C1C1=NC3C2O1,,[]
12,1467.340544,12.3,0.112768,16.0,0.144900,0.5,26.553000,11.2,OC12C3C4C1CN=C2N34,,[]
12,1511.074817,15.9,0.112026,14.7,0.134300,0.2,33.760000,72.8,CN(C=[NH2+])[C-](C#N)C#N,,[]
12,1533.520830,18.3,0.113005,16.5,0.130200,0.1,29.300000,29.0,CNC1=COC(=O)C=N1,,[]
12,1684.328300,39.4,0.148532,51.0,0.126200,0.0,30.866000,44.9,[NH3+]C1C2CC1C2C([O-])=O,,[]
13,784.640984,0.0,0.059116,0.2,0.271500,64.8,12.360000,0.0,N1C=NN=C1,,[]
13,994.885523,0.1,0.066223,0.5,0.166200,3.4,20.605000,0.6,N=C1C=CON=N1,,[]
13,1013.730888,0.2,0.075677,1.4,0.255500,53.4,18.016000,0.1,OC1=NC=CN1,,[]
13,1014.611911,0.2,0.040766,0.1,0.145300,0.7,24.069000,3.1,O=C1ON=NC(=N1)C#N,,[]
13,1028.408334,0.3,0.036026,0.0,0.178900,6.6,23.569000,2.5,O=C(C#N)C#CC#N,,[]
13,1088.707602,0.4,0.065073,0.3,0.265100,60.0,22.632000,1.8,C#CC1OC1C#N,,[]
13,1089.356447,0.5,0.062973,0.2,0.228500,36.0,22.463000,1.2,OC1=NC(=NN1)C#N,,[]
13,1102.549834,0.6,0.085580,2.8,0.245600,46.8,18.293000,0.2,CC1=CC=NO1,,[]
13,1166.717697,1.0,0.080405,2.1,0.188500,9.3,19.949000,0.3,O=CC1=NC=CN1,,[]
13,1170.690460,1.1,0.080507,2.2,0.196900,12.9,19.540000,0.2,O=CN1C=CN=C1,,[]
13,1266.497351,3.0,0.086164,2.9,0.163000,2.8,23.808000,2.8,OC1=NNC(=O)C=C1,,[]
13,1326.762734,4.1,0.090632,4.2,0.141200,0.6,26.610000,11.5,N=C1NN=CN=CC1=O,,[]
13,1383.970263,6.9,0.098595,6.4,0.136600,0.4,27.154000,13.4,OC12C3C1C1=NC3C2O1,,[]
13,1426.027202,9.4,0.102728,9.8,0.133700,0.2,29.508000,30.8,CCC(=O)C(=O)C=O,,[]
13,1467.340544,12.2,0.112768,15.9,0.144900,0.6,26.553000,11.3,OC12C3C4C1CN=C2N34,,[]
13,1533.520830,18.3,0.113005,16.4,0.130200,0.1,29.300000,28.8,CNC1=COC(=O)C=N1,,[]
13,1684.328300,39.3,0.148532,50.5,0.126200,0.0,30.866000,44.6,[NH3+]C1C2CC1C2C([O-])=O,,[]
14,784.640984,0.0,0.059116,0.1,0.271500,64.9,12.360000,0.0,N1C=NN=C1,,[]
14,994.885523,0.1,0.066223,0.4,0.166200,3.4,20.605000,0.6,N=C1C=CON=N1,,[]
14,1013.730888,0.1,0.075677,1.4,0.255500,53.7,18.016000,0.1,OC1=NC=CN1,,[]
14,1014.611911,0.2,0.040766,0.1,0.145300,0.7,24.069000,3.3,O=C1ON=NC(=N1)C#N,,[]
14,1028.408334,0.3,0.036026,0.0,0.178900,6.5,23.569000,2.7,O=C(C#N)C#CC#N,,[]
14,1088.707602,0.4,0.065073,0.3,0.265100,60.3,22.632000,1.8,C#CC1OC1C#N,,[]
14,1089.356447,0.5,0.062973,0.2,0.228500,36.0,22.463000,1.3,OC1=NC(=NN1)C#N,,[]
14,1102.549834,0.7,0.085580,2.8,0.245600,47.1,18.293000,0.1,CC1=CC=NO1,,[]
14,1166.717697,1.0,0.080405,2.0,0.188500,9.3,19.949000,0.3,O=CC1=NC=CN1,,[]
14,1170.690460,1.1,0.080507,2.1,0.196900,13.0,19.540000,0.2,O=CN1C=CN=C1,,[]
14,1266.497351,3.0,0.086164,2.9,0.163000,2.8,23.808000,3.0,OC1=NNC(=O)C=C1,,[]
14,1326.762734,4.0,0.090632,4.1,0.141200,0.6,26.610000,11.7,N=C1NN=CN=CC1=O,,[]
14,1383.970263,6.9,0.098595,6.5,0.136600,0.4,27.154000,13.6,OC12C3C1C1=NC3C2O1,,[]
14,1426.027202,9.5,0.102728,10.0,0.133700,0.2,29.508000,31.3,CCC(=O)C(=O)C=O,,[]
14,1467.340544,12.6,0.112768,15.9,0.144900,0.7,26.553000,11.5,OC12C3C4C1CN=C2N34,,[]
14,1482.157297,13.9,0.099670,7.5,0.126700,0.1,29.788000,34.5,O=C1CNC(C#C)C1=O,,[]
14,1533.520830,18.6,0.113005,16.4,0.130200,0.1,29.300000,29.3,CNC1=COC(=O)C=N1,,[]
14,1684.328300,39.2,0.148532,50.1,0.126200,0.0,30.866000,45.2,[NH3+]C1C2CC1C2C([O-])=O,,[]
15,724.694376,0.0,0.033373,0.0,0.318800,90.6,18.453000,0.2,FC(F)(F)C#C,,[]
15,784.640984,0.1,0.059116,0.2,0.271500,64.3,12.360000,0.0,N1C=NN=C1,,[]
15,994.885523,0.1,0.066223,0.5,0.166200,3.4,20.605000,0.6,N=C1C=CON=N1,,[]
15,1013.730888,0.2,0.075677,1.4,0.255500,53.0,18.016000,0.1,OC1=NC=CN1,,[]
15,1014.611911,0.3,0.040766,0.1,0.145300,0.7,24.069000,3.2,O=C1ON=NC(=N1)C#N,,[]
15,1028.408334,0.3,0.036026,0.1,0.178900,6.6,23.569000,2.6,O=C(C#N)C#CC#N,,[]
15,1088.707602,0.5,0.065073,0.3,0.265100,59.7,22.632000,1.8,C#CC1OC1C#N,,[]
15,1089.356447,0.6,0.062973,0.3,0.228500,35.4,22.463000,1.3,OC1=NC(=NN1)C#N,,[]
15,1102.549834,0.7,0.085580,2.7,0.245600,46.4,18.293000,0.1,CC1=CC=NO1,,[]
15,1166.717697,1.0,0.080405,1.9,0.188500,9.4,19.949000,0.3,O=CC1=NC=CN1,,[]
15,1170.690460,1.1,0.080507,2.0,0.196900,12.8,19.540000,0.3,O=CN1C=CN=C1,,[]
15,1266.497351,2.8,0.086164,2.8,0.163000,2.8,23.808000,3.0,OC1=NNC(=O)C=C1,,[]
15,1326.762734,3.9,0.090632,4.0,0.141200,0.6,26.610000,11.4,N=C1NN=CN=CC1=O,,[]
15,1383.970263,6.8,0.098595,6.3,0.136600,0.4,27.154000,13.4,OC12C3C1C1=NC3C2O1,,[]
15,1426.027202,9.2,0.102728,9.7,0.133700,0.2,29.508000,31.0,CCC(=O)C(=O)C=O,,[]
15,1467.340544,12.2,0.112768,15.5,0.144900,0.6,26.553000,11.2,OC12C3C4C1CN=C2N34,,[]
15,1482.157297,13.4,0.099670,7.2,0.126700,0.1,29.788000,34.4,O=C1CNC(C#C)C1=O,,[]
15,1533.520830,18.1,0.113005,15.9,0.130200,0.1,29.300000,28.9,CNC1=COC(=O)C=N1,,[]
15,1684.328300,38.8,0.148532,49.8,0.126200,0.0,30.866000,45.4,[NH3+]C1C2CC1C2C([O-])=O,,[]
16,724.694376,0.0,0.033373,0.0,0.318800,90.7,18.453000,0.2,FC(F)(F)C#C,,[]
16,784.640984,0.1,0.059116,0.2,0.271500,64.6,12.360000,0.0,N1C=NN=C1,,[]
16,994.885523,0.1,0.066223,0.5,0.166200,3.4,20.605000,0.6,N=C1C=CON=N1,,[]
16,1013.730888,0.2,0.075677,1.4,0.255500,53.2,18.016000,0.1,OC1=NC=CN1,,[]
16,1014.611911,0.3,0.040766,0.1,0.145300,0.7,24.069000,3.3,O=C1ON=NC(=N1)C#N,,[]
16,1028.408334,0.3,0.036026,0.1,0.178900,6.3,23.569000,2.6,O=C(C#N)C#CC#N,,[]
16,1088.707602,0.5,0.065073,0.4,0.265100,60.0,22.632000,1.7,C#CC1OC1C#N,,[]
16,1089.356447,0.5,0.062973,0.3,0.228500,35.6,22.463000,1.3,OC1=NC(=NN1)C#N,,[]
16,1102.549834,0.6,0.085580,2.7,0.245600,46.6,18.293000,0.1,CC1=CC=NO1,,[]
16,1166.717697,1.0,0.080405,1.9,0.188500,9.2,19.949000,0.4,O=CC1=NC=CN1,,[]
16,1170.690460,1.1,0.080507,2.0,0.196900,12.7,19.540000,0.3,O=CN1C=CN=C1,,[]
16,1266.497351,2.9,0.086164,2.8,0.163000,2.7,23.808000,3.0,OC1=NNC(=O)C=C1,,[]
16,1302.987027,3.6,0.079530,1.7,0.106400,0.0,23.156000,2.3,O1N=CN=C2C=NC=C12,,[]
17,724.694376,0.0,0.033373,0.0,0.318800,90.9,18.453000,0.2,FC(F)(F)C#C,,[]
17,784.640984,0.1,0.059116,0.2,0.271500,64.6,12.360000,0.0,N1C=NN=C1,,[]
17,994.885523,0.1,0.066223,0.5,0.166200,3.5,20.605000,0.6,N=C1C=CON=N1,,[]
17,1013.730888,0.2,0.075677,1.3,0.255500,53.3,18.016000,0.1,OC1=NC=CN1,,[]
17,1014.611911,0.2,0.040766,0.1,0.145300,0.8,24.069000,3.2,O=C1ON=NC(=N1)C#N,,[]
