generation,E_at,E_at_percentile,zvpe,zvpe_percentile,e_gap,e_gap_percentile,C_v,C_v_percentile,SMILES,coordList,functionalization
4,1039.244168,5.1,0.042087,0.0,0.193600,37.1,23.714000,22.6,N#CC#CC1=NON=N1,,[]
4,1041.414723,5.4,0.063245,6.9,0.214400,55.4,18.757000,2.9,O1N=CN2C=NN=C12,,[]
4,1380.613087,57.7,0.100759,64.6,0.081400,0.0,30.409000,78.3,NC=[NH+]C1=NOC([O-])=C1,,[]
4,1577.996192,82.6,0.126623,84.0,0.095500,0.3,28.254000,63.7,[O-]C1=COC2=C1C[NH2+]C2,,[]
5,478.904563,0.0,0.017147,0.0,0.622100,99.8,12.639000,0.4,FC(F)(F)F,,[]
5,605.972721,0.2,0.025718,0.2,0.246900,73.8,13.622000,0.7,O=C1ON=NO1,,[]
5,670.268597,0.4,0.055410,4.2,0.322200,93.8,12.482000,0.2,CC#C,,[]
5,784.640984,0.7,0.059116,5.3,0.271500,83.1,12.360000,0.0,N1C=NN=C1,,[]
5,798.442427,0.9,0.055704,4.4,0.219100,52.4,15.692000,2.0,O=CNC=O,,[]
5,836.881775,1.3,0.054694,4.0,0.230000,62.7,16.279000,2.4,O=CCC#N,,[]
5,855.199404,1.6,0.045968,1.6,0.115100,0.9,18.951000,4.7,O=CC(=O)C=O,,[]
5,874.687338,1.8,0.036829,0.7,0.199000,35.1,19.266000,5.6,C#CC#CC#N,,[]
5,890.450376,2.0,0.043828,1.3,0.224400,58.2,18.046000,3.8,N#CC1=CON=N1,,[]
5,993.370088,4.4,0.034807,0.4,0.155000,8.2,23.797000,25.3,O=C(C#N)C(=O)C#N,,[]
5,1039.244168,6.4,0.042087,0.9,0.193600,32.2,23.714000,24.4,N#CC#CC1=NON=N1,,[]
5,1041.414723,6.7,0.063245,7.8,0.214400,49.6,18.757000,4.2,O1N=CN2C=NN=C12,,[]
5,1085.508559,10.2,0.068855,14.0,0.206900,42.2,18.010000,3.3,FC1=CN=CN=C1,,[]
5,1380.613087,52.7,0.100759,58.9,0.081400,0.0,30.409000,79.3,NC=[NH+]C1=NOC([O-])=C1,,[]
5,1577.996192,74.4,0.126623,76.0,0.095500,0.2,28.254000,65.1,[O-]C1=COC2=C1C[NH2+]C2,,[]
5,1601.791351,76.0,0.126449,75.8,0.111400,0.7,28.215000,64.4,O=C1O[C-]2C[NH2+]CC2=C1,,[]
6,478.904563,0.0,0.017147,0.0,0.622100,99.8,12.639000,0.4,FC(F)(F)F,,[]
6,605.972721,0.2,0.025718,0.2,0.246900,73.3,13.622000,0.5,O=C1ON=NO1,,[]
6,670.268597,0.4,0.055410,4.7,0.322200,93.6,12.482000,0.2,CC#C,,[]
6,784.640984,0.5,0.059116,6.0,0.271500,82.0,12.360000,0.0,N1C=NN=C1,,[]
6,795.631812,0.7,0.042706,1.5,0.172100,14.9,17.150000,2.7,FC1=CN=NN=N1,,[]
6,798.442427,0.9,0.055704,5.1,0.219100,51.3,15.692000,1.8,O=CNC=O,,[]
6,831.650856,1.3,0.036304,0.9,0.194700,30.7,18.651000,4.5,O=C(C#C)C#N,,[]
6,836.881775,1.5,0.054694,4.5,0.230000,62.4,16.279000,2.2,O=CCC#N,,[]
6,843.073411,1.6,0.034056,0.4,0.208300,42.0,21.261000,10.4,O=C1ON=NOC1=O,,[]
6,848.879756,1.8,0.035271,0.7,0.166200,12.4,20.219000,7.5,FC1=NC(=O)ON=N1,,[]
6,855.199404,2.0,0.045968,2.0,0.115100,0.7,18.951000,5.1,O=CC(=O)C=O,,[]
6,993.370088,5.1,0.034807,0.5,0.155000,7.5,23.797000,26.0,O=C(C#N)C(=O)C#N,,[]
6,1380.613087,50.5,0.100759,56.2,0.081400,0.0,30.409000,80.5,NC=[NH+]C1=NOC([O-])=C1,,[]
6,1577.996192,71.1,0.126623,72.9,0.095500,0.2,28.254000,66.2,[O-]C1=COC2=C1C[NH2+]C2,,[]
6,1601.791351,73.1,0.126449,72.7,0.111400,0.5,28.215000,65.6,O=C1O[C-]2C[NH2+]CC2=C1,,[]
7,395.999894,0.0,0.044749,1.8,0.504800,99.7,6.469000,0.0,C,,[]
7,478.904563,0.2,0.017147,0.0,0.622100,99.8,12.639000,0.6,FC(F)(F)F,,[]
7,605.972721,0.3,0.025718,0.2,0.246900,68.8,13.622000,0.8,O=C1ON=NO1,,[]
7,670.268597,0.5,0.055410,4.9,0.322200,91.5,12.482000,0.5,CC#C,,[]
7,784.640984,0.6,0.059116,6.2,0.271500,77.4,12.360000,0.3,N1C=NN=C1,,[]
7,795.631812,0.8,0.042706,1.2,0.172100,13.7,17.150000,3.2,FC1=CN=NN=N1,,[]
7,798.442427,0.9,0.055704,5.2,0.219100,47.5,15.692000,2.0,O=CNC=O,,[]
7,831.650856,1.4,0.036304,0.8,0.194700,28.0,18.651000,5.4,O=C(C#C)C#N,,[]
7,836.881775,1.5,0.054694,4.6,0.230000,58.3,16.279000,2.3,O=CCC#N,,[]
7,840.596004,1.7,0.058593,6.0,0.251900,70.8,12.040000,0.2,O1C=CN=C1,,[]
7,843.073411,1.8,0.034056,0.3,0.208300,38.6,21.261000,10.8,O=C1ON=NOC1=O,,[]
7,848.879756,2.0,0.035271,0.6,0.166200,11.4,20.219000,8.0,FC1=NC(=O)ON=N1,,[]
7,855.199404,2.2,0.045968,2.2,0.115100,0.9,18.951000,5.8,O=CC(=O)C=O,,[]
7,900.920999,2.9,0.045022,2.0,0.242200,65.8,17.121000,2.9,N#CC1=NOC=N1,,[]
7,993.370088,5.5,0.034807,0.5,0.155000,7.1,23.797000,26.3,O=C(C#N)C(=O)C#N,,[]
7,1369.256420,46.0,0.100077,50.5,0.090100,0.2,29.533000,77.1,NC=[NH+]C1=NOC=C1[O-],,[]
7,1380.613087,47.5,0.100759,52.0,0.081400,0.0,30.409000,81.4,NC=[NH+]C1=NOC([O-])=C1,,[]
7,1577.996192,66.2,0.126623,68.2,0.095500,0.3,28.254000,67.2,[O-]C1=COC2=C1C[NH2+]C2,,[]
7,1601.791351,68.3,0.126449,68.0,0.111400,0.6,28.215000,66.8,O=C1O[C-]2C[NH2+]CC2=C1,,[]
7,1696.891039,75.5,0.138486,76.6,0.114500,0.8,24.968000,35.5,C1C2C3OC4C3C1=CC24,,[]
8,395.999894,0.0,0.044749,2.0,0.504800,99.7,6.469000,0.0,C,,[]
8,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.5,FC(F)(F)F,,[]
8,605.972721,0.3,0.025718,0.1,0.246900,70.0,13.622000,0.8,O=C1ON=NO1,,[]
8,670.268597,0.4,0.055410,5.1,0.322200,91.9,12.482000,0.4,CC#C,,[]
8,734.216833,0.5,0.035547,0.8,0.200400,30.7,19.569000,7.3,O=N(=O)C1=NON=N1,,[]
8,783.223440,0.8,0.027023,0.3,0.211300,40.8,17.827000,3.9,N#CC#CC#N,,[]
8,784.640984,0.9,0.059116,6.1,0.271500,78.5,12.360000,0.3,N1C=NN=C1,,[]
8,795.631812,1.1,0.042706,1.5,0.172100,13.3,17.150000,3.3,FC1=CN=NN=N1,,[]
8,798.442427,1.2,0.055704,5.3,0.219100,47.6,15.692000,2.1,O=CNC=O,,[]
8,831.650856,1.6,0.036304,0.9,0.194700,26.8,18.651000,5.7,O=C(C#C)C#N,,[]
8,836.881775,1.7,0.054694,4.7,0.230000,58.4,16.279000,2.4,O=CCC#N,,[]
8,840.596004,1.9,0.058593,6.0,0.251900,71.9,12.040000,0.1,O1C=CN=C1,,[]
8,843.073411,2.0,0.034056,0.4,0.208300,38.0,21.261000,11.7,O=C1ON=NOC1=O,,[]
8,848.879756,2.1,0.035271,0.7,0.166200,11.1,20.219000,8.7,FC1=NC(=O)ON=N1,,[]
8,855.199404,2.3,0.045968,2.3,0.115100,0.9,18.951000,6.1,O=CC(=O)C=O,,[]
8,900.920999,3.2,0.045022,2.1,0.242200,66.7,17.121000,3.1,N#CC1=NOC=N1,,[]
8,993.370088,6.1,0.034807,0.5,0.155000,6.9,23.797000,26.5,O=C(C#N)C(=O)C#N,,[]
8,1369.256420,44.7,0.100077,48.7,0.090100,0.1,29.533000,77.3,NC=[NH+]C1=NOC=C1[O-],,[]
8,1380.613087,46.3,0.100759,50.1,0.081400,0.0,30.409000,81.9,NC=[NH+]C1=NOC([O-])=C1,,[]
8,1577.996192,66.4,0.126623,68.5,0.095500,0.3,28.254000,68.0,[O-]C1=COC2=C1C[NH2+]C2,,[]
8,1599.184049,68.3,0.126135,68.1,0.103500,0.4,23.509000,25.1,C1=C2C3C4C1C1C2C3N41,,[]
9,395.999894,0.0,0.044749,2.0,0.504800,99.8,6.469000,0.0,C,,[]
9,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.5,FC(F)(F)F,,[]
9,605.972721,0.2,0.025718,0.1,0.246900,69.1,13.622000,0.7,O=C1ON=NO1,,[]
9,670.268597,0.4,0.055410,5.1,0.322200,91.8,12.482000,0.4,CC#C,,[]
9,734.216833,0.5,0.035547,0.8,0.200400,31.1,19.569000,7.9,O=N(=O)C1=NON=N1,,[]
9,783.223440,0.8,0.027023,0.2,0.211300,40.7,17.827000,4.7,N#CC#CC#N,,[]
9,784.640984,1.1,0.059116,6.2,0.271500,78.0,12.360000,0.2,N1C=NN=C1,,[]
9,795.631812,1.2,0.042706,1.4,0.172100,13.9,17.150000,3.8,FC1=CN=NN=N1,,[]
9,798.442427,1.4,0.055704,5.3,0.219100,47.4,15.692000,2.1,O=CNC=O,,[]
9,831.650856,1.9,0.036304,0.9,0.194700,27.1,18.651000,6.5,O=C(C#C)C#N,,[]
9,836.881775,2.0,0.054694,4.7,0.230000,58.0,16.279000,2.7,O=CCC#N,,[]
9,840.596004,2.1,0.058593,6.1,0.251900,71.5,12.040000,0.1,O1C=CN=C1,,[]
9,843.073411,2.2,0.034056,0.5,0.208300,38.0,21.261000,12.4,O=C1ON=NOC1=O,,[]
9,848.879756,2.4,0.035271,0.7,0.166200,11.5,20.219000,9.3,FC1=NC(=O)ON=N1,,[]
9,855.199404,2.5,0.045968,2.2,0.115100,0.8,18.951000,6.8,O=CC(=O)C=O,,[]
9,900.920999,3.3,0.045022,2.1,0.242200,66.0,17.121000,3.5,N#CC1=NOC=N1,,[]
9,993.370088,6.2,0.034807,0.6,0.155000,7.5,23.797000,26.0,O=C(C#N)C(=O)C#N,,[]
9,1369.256420,42.9,0.100077,47.1,0.090100,0.1,29.533000,75.6,NC=[NH+]C1=NOC=C1[O-],,[]
9,1380.613087,44.4,0.100759,48.4,0.081400,0.0,30.409000,79.9,NC=[NH+]C1=NOC([O-])=C1,,[]
9,1577.996192,64.1,0.126623,66.8,0.095500,0.2,28.254000,66.4,[O-]C1=COC2=C1C[NH2+]C2,,[]
9,1599.184049,65.9,0.126135,66.5,0.103500,0.4,23.509000,24.6,C1=C2C3C4C1C1C2C3N41,,[]
10,395.999894,0.0,0.044749,1.9,0.504800,99.8,6.469000,0.0,C,,[]
10,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.4,FC(F)(F)F,,[]
10,605.972721,0.2,0.025718,0.1,0.246900,68.5,13.622000,0.6,O=C1ON=NO1,,[]
10,662.444181,0.3,0.038285,1.2,0.222700,51.3,14.948000,1.2,OC1=NON=N1,,[]
10,670.268597,0.4,0.055410,4.9,0.322200,91.7,12.482000,0.3,CC#C,,[]
10,734.216833,0.5,0.035547,0.7,0.200400,30.6,19.569000,8.2,O=N(=O)C1=NON=N1,,[]
10,783.223440,0.8,0.027023,0.2,0.211300,40.3,17.827000,5.1,N#CC#CC#N,,[]
10,784.640984,1.1,0.059116,6.3,0.271500,77.7,12.360000,0.2,N1C=NN=C1,,[]
10,795.631812,1.2,0.042706,1.4,0.172100,13.7,17.150000,4.0,FC1=CN=NN=N1,,[]
10,798.442427,1.4,0.055704,5.3,0.219100,47.4,15.692000,2.0,O=CNC=O,,[]
10,831.650856,1.9,0.036304,0.8,0.194700,26.6,18.651000,6.7,O=C(C#C)C#N,,[]
10,839.487194,2.1,0.054510,4.4,0.211800,40.8,16.963000,3.5,CC(=O)C#N,,[]
10,840.596004,2.2,0.058593,6.2,0.251900,71.1,12.040000,0.1,O1C=CN=C1,,[]
10,843.073411,2.3,0.034056,0.4,0.208300,37.6,21.261000,12.6,O=C1ON=NOC1=O,,[]
10,848.879756,2.4,0.035271,0.6,0.166200,11.4,20.219000,9.6,FC1=NC(=O)ON=N1,,[]
10,855.199404,2.5,0.045968,2.1,0.115100,0.8,18.951000,7.1,O=CC(=O)C=O,,[]
10,951.299343,4.7,0.056396,5.8,0.167300,11.8,17.148000,3.9,FC1=NC=CN=N1,,[]
10,993.370088,6.6,0.034807,0.5,0.155000,7.3,23.797000,25.9,O=C(C#N)C(=O)C#N,,[]
10,1369.256420,41.4,0.100077,45.5,0.090100,0.1,29.533000,75.2,NC=[NH+]C1=NOC=C1[O-],,[]
10,1380.613087,42.6,0.100759,46.6,0.081400,0.0,30.409000,79.5,NC=[NH+]C1=NOC([O-])=C1,,[]
10,1577.996192,62.7,0.126623,65.8,0.095500,0.2,28.254000,65.8,[O-]C1=COC2=C1C[NH2+]C2,,[]
10,1599.184049,64.7,0.126135,65.5,0.103500,0.3,23.509000,24.5,C1=C2C3C4C1C1C2C3N41,,[]
11,395.999894,0.0,0.044749,1.8,0.504800,99.8,6.469000,0.0,C,,[]
11,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.4,FC(F)(F)F,,[]
11,605.972721,0.2,0.025718,0.1,0.246900,66.6,13.622000,0.6,O=C1ON=NO1,,[]
11,662.444181,0.3,0.038285,1.1,0.222700,49.7,14.948000,1.1,OC1=NON=N1,,[]
11,670.268597,0.4,0.055410,4.9,0.322200,91.8,12.482000,0.3,CC#C,,[]
11,734.216833,0.6,0.035547,0.8,0.200400,29.5,19.569000,8.5,O=N(=O)C1=NON=N1,,[]
11,783.223440,0.9,0.027023,0.2,0.211300,38.9,17.827000,5.1,N#CC#CC#N,,[]
11,784.640984,1.0,0.059116,6.3,0.271500,76.1,12.360000,0.2,N1C=NN=C1,,[]
11,795.631812,1.1,0.042706,1.3,0.172100,13.0,17.150000,4.0,FC1=CN=NN=N1,,[]
11,798.442427,1.3,0.055704,5.1,0.219100,46.0,15.692000,2.0,O=CNC=O,,[]
11,806.469528,1.5,0.056288,5.7,0.166800,11.0,18.324000,6.3,N=C1N=NNN=N1,,[]
11,831.650856,1.9,0.036304,0.9,0.194700,25.4,18.651000,7.0,O=C(C#C)C#N,,[]
11,839.487194,2.1,0.054510,4.4,0.211800,39.4,16.963000,3.5,CC(=O)C#N,,[]
11,840.596004,2.2,0.058593,6.2,0.251900,68.9,12.040000,0.1,O1C=CN=C1,,[]
11,843.073411,2.3,0.034056,0.5,0.208300,36.3,21.261000,12.7,O=C1ON=NOC1=O,,[]
11,848.879756,2.4,0.035271,0.7,0.166200,10.9,20.219000,9.7,FC1=NC(=O)ON=N1,,[]
11,855.199404,2.5,0.045968,2.0,0.115100,0.8,18.951000,7.3,O=CC(=O)C=O,,[]
11,951.299343,4.6,0.056396,5.8,0.167300,11.3,17.148000,3.9,FC1=NC=CN=N1,,[]
11,993.370088,6.5,0.034807,0.6,0.155000,7.1,23.797000,25.3,O=C(C#N)C(=O)C#N,,[]
11,1369.256420,39.7,0.100077,43.4,0.090100,0.1,29.533000,73.2,NC=[NH+]C1=NOC=C1[O-],,[]
11,1380.613087,40.9,0.100759,44.5,0.081400,0.0,30.409000,77.7,NC=[NH+]C1=NOC([O-])=C1,,[]
11,1577.996192,60.5,0.126623,63.5,0.095500,0.2,28.254000,63.9,[O-]C1=COC2=C1C[NH2+]C2,,[]
11,1599.184049,62.6,0.126135,63.2,0.103500,0.3,23.509000,24.0,C1=C2C3C4C1C1C2C3N41,,[]
12,395.999894,0.0,0.044749,1.7,0.504800,99.8,6.469000,0.0,C,,[]
12,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.3,FC(F)(F)F,,[]
12,605.972721,0.2,0.025718,0.1,0.246900,65.7,13.622000,0.6,O=C1ON=NO1,,[]
12,662.444181,0.3,0.038285,1.0,0.222700,48.9,14.948000,1.1,OC1=NON=N1,,[]
12,670.268597,0.3,0.055410,5.1,0.322200,91.9,12.482000,0.3,CC#C,,[]
12,734.216833,0.5,0.035547,0.7,0.200400,29.1,19.569000,8.5,O=N(=O)C1=NON=N1,,[]
12,783.223440,0.9,0.027023,0.2,0.211300,38.3,17.827000,5.4,N#CC#CC#N,,[]
12,784.640984,1.0,0.059116,6.4,0.271500,75.7,12.360000,0.2,N1C=NN=C1,,[]
12,791.514095,1.1,0.054577,4.7,0.177000,15.2,17.525000,5.0,NC(=O)C=O,,[]
12,795.631812,1.2,0.042706,1.2,0.172100,13.1,17.150000,4.1,FC1=CN=NN=N1,,[]
12,798.442427,1.5,0.055704,5.4,0.219100,45.2,15.692000,2.1,O=CNC=O,,[]
12,806.469528,1.7,0.056288,5.9,0.166800,11.1,18.324000,6.4,N=C1N=NNN=N1,,[]
12,831.650856,2.0,0.036304,0.8,0.194700,25.1,18.651000,7.1,O=C(C#C)C#N,,[]
12,839.487194,2.2,0.054510,4.6,0.211800,38.9,16.963000,3.7,CC(=O)C#N,,[]
12,840.596004,2.3,0.058593,6.3,0.251900,68.2,12.040000,0.1,O1C=CN=C1,,[]
12,843.073411,2.3,0.034056,0.4,0.208300,35.8,21.261000,12.5,O=C1ON=NOC1=O,,[]
12,848.879756,2.4,0.035271,0.6,0.166200,10.9,20.219000,9.7,FC1=NC(=O)ON=N1,,[]
12,855.199404,2.5,0.045968,1.9,0.115100,0.7,18.951000,7.4,O=CC(=O)C=O,,[]
12,951.299343,4.6,0.056396,6.0,0.167300,11.4,17.148000,4.0,FC1=NC=CN=N1,,[]
12,993.370088,6.4,0.034807,0.5,0.155000,7.4,23.797000,24.7,O=C(C#N)C(=O)C#N,,[]
12,1066.584128,10.2,0.076740,19.7,0.198200,27.5,15.146000,1.2,C1=CN=CC=N1,,[]
12,1369.256420,38.3,0.100077,41.9,0.090100,0.1,29.533000,71.6,NC=[NH+]C1=NOC=C1[O-],,[]
12,1380.613087,39.4,0.100759,42.9,0.081400,0.0,30.409000,75.9,NC=[NH+]C1=NOC([O-])=C1,,[]
12,1577.996192,58.8,0.126623,62.3,0.095500,0.2,28.254000,62.6,[O-]C1=COC2=C1C[NH2+]C2,,[]
12,1599.184049,60.8,0.126135,62.1,0.103500,0.3,23.509000,23.5,C1=C2C3C4C1C1C2C3N41,,[]
13,395.999894,0.0,0.044749,1.8,0.504800,99.8,6.469000,0.0,C,,[]
13,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.6,FC(F)(F)F,,[]
13,585.659612,0.2,0.027259,0.3,0.255900,67.6,12.930000,0.6,C#CC#N,,[]
13,605.972721,0.2,0.025718,0.1,0.246900,63.8,13.622000,0.9,O=C1ON=NO1,,[]
13,662.444181,0.3,0.038285,1.0,0.222700,47.1,14.948000,1.6,OC1=NON=N1,,[]
13,670.268597,0.4,0.055410,5.0,0.322200,91.5,12.482000,0.4,CC#C,,[]
13,709.174812,0.6,0.046608,2.0,0.271900,74.4,11.003000,0.1,O1C=NC=N1,,[]
13,733.444996,0.7,0.060508,7.0,0.219600,44.5,14.780000,1.4,OCC=O,,[]
13,734.216833,0.8,0.035547,0.7,0.200400,27.7,19.569000,8.6,O=N(=O)C1=NON=N1,,[]
13,783.223440,1.1,0.027023,0.2,0.211300,36.5,17.827000,5.8,N#CC#CC#N,,[]
13,784.640984,1.3,0.059116,6.4,0.271500,74.2,12.360000,0.3,N1C=NN=C1,,[]
13,791.514095,1.4,0.054577,4.6,0.177000,14.6,17.525000,5.2,NC(=O)C=O,,[]
13,795.631812,1.4,0.042706,1.2,0.172100,12.6,17.150000,4.3,FC1=CN=NN=N1,,[]
13,798.442427,1.7,0.055704,5.4,0.219100,43.5,15.692000,2.5,O=CNC=O,,[]
13,806.469528,1.9,0.056288,5.8,0.166800,10.8,18.324000,6.7,N=C1N=NNN=N1,,[]
13,831.650856,2.2,0.036304,0.8,0.194700,23.8,18.651000,7.4,O=C(C#C)C#N,,[]
13,839.487194,2.4,0.054510,4.6,0.211800,37.0,16.963000,3.9,CC(=O)C#N,,[]
13,840.596004,2.5,0.058593,6.3,0.251900,66.3,12.040000,0.2,O1C=CN=C1,,[]
13,843.073411,2.6,0.034056,0.5,0.208300,34.0,21.261000,12.5,O=C1ON=NOC1=O,,[]
13,848.879756,2.6,0.035271,0.6,0.166200,10.6,20.219000,9.7,FC1=NC(=O)ON=N1,,[]
13,855.199404,2.7,0.045968,1.9,0.115100,0.6,18.951000,7.6,O=CC(=O)C=O,,[]
13,911.151914,3.8,0.057220,6.1,0.159400,8.6,17.665000,5.4,O=C1NN=NC=N1,,[]
13,951.299343,4.8,0.056396,5.9,0.167300,11.0,17.148000,4.2,FC1=NC=CN=N1,,[]
13,993.370088,6.6,0.034807,0.6,0.155000,7.1,23.797000,23.8,O=C(C#N)C(=O)C#N,,[]
