generation,E_at,E_at_percentile,zvpe,zvpe_percentile,e_gap,e_gap_percentile,C_v,C_v_percentile,SMILES,coordList,functionalization
5,761.150167,0.4,0.079754,29.8,0.341700,96.9,13.546000,0.2,CCO,,[]
5,783.223440,0.7,0.027023,0.0,0.211300,45.1,17.827000,4.4,N#CC#CC#N,,[]
5,795.631812,0.9,0.042706,0.7,0.172100,14.4,17.150000,2.9,FC1=CN=NN=N1,,[]
5,798.442427,1.1,0.055704,3.3,0.219100,52.0,15.692000,1.3,O=CNC=O,,[]
5,849.661633,1.3,0.062933,6.2,0.217300,50.9,17.141000,2.7,NC1=NON=C1,,[]
5,1016.725990,4.9,0.052048,1.8,0.160100,7.3,24.066000,26.2,O=CC(=O)N1N=NN=N1,,[]
5,1029.352109,5.6,0.071099,13.8,0.149600,3.6,23.237000,20.7,CN1N=NC(=O)N=N1,,[]
5,1070.053001,7.8,0.051301,1.3,0.150700,4.4,25.505000,38.9,O=C1ON=NC=NC1=O,,[]
5,1077.773250,8.0,0.069424,12.9,0.153600,5.8,24.516000,30.7,CC1=NON=NC1=O,,[]
5,1110.789661,10.4,0.066388,9.8,0.142700,1.1,23.317000,21.6,O=N(=O)C1=CN=NC=N1,,[]
5,1142.952659,14.4,0.071773,14.9,0.163400,9.8,22.919000,18.7,FC1=NOC(=N)C=C1,,[]
5,1156.840698,16.2,0.079509,29.1,0.155700,6.9,21.536000,13.1,N=C1NC=CC1=O,,[]
5,1171.919123,18.0,0.063845,6.9,0.148700,3.3,25.510000,39.3,O=CC1=NON=CC1=O,,[]
5,1175.807172,19.1,0.074476,19.6,0.130800,0.2,29.775000,82.0,NC1=C(F)C(=N)N=NO1,,[]
5,1180.212916,20.0,0.068228,11.6,0.169900,13.6,21.644000,13.8,O1N=CC2=NC=NC2=N1,,[]
5,1236.240727,30.4,0.084039,34.9,0.135300,0.7,28.631000,72.9,[NH2+]=CN[C-](C#N)C#N,,[]
5,1339.035564,47.6,0.080185,30.2,0.151500,4.7,23.059000,19.6,O=C1C=CC2=CN=NN12,,[]
5,1386.848648,56.4,0.076672,22.7,0.130900,0.4,28.539000,72.2,O=C1NC=C(C#C)C1=O,,[]
5,1486.099312,70.2,0.103903,65.1,0.139900,0.9,27.432000,61.1,N=C1NC(=N)C(=O)C=C1,,[]
5,1543.458698,75.8,0.123921,78.9,0.102600,0.0,31.354000,90.0,CC(=N[O-])C1=CNC=[NH+]1,,[]
6,395.999894,0.0,0.044749,1.1,0.504800,99.8,6.469000,0.0,C,,[]
6,662.444181,0.2,0.038285,0.5,0.222700,56.0,14.948000,0.5,OC1=NON=N1,,[]
6,672.823188,0.4,0.037354,0.4,0.238600,69.3,15.312000,0.7,C#CC#C,,[]
6,761.150167,0.5,0.079754,32.7,0.341700,96.7,13.546000,0.2,CCO,,[]
6,783.223440,0.7,0.027023,0.0,0.211300,45.5,17.827000,4.5,N#CC#CC#N,,[]
6,795.631812,0.9,0.042706,0.7,0.172100,14.2,17.150000,3.1,FC1=CN=NN=N1,,[]
6,798.442427,1.1,0.055704,4.7,0.219100,52.7,15.692000,1.3,O=CNC=O,,[]
6,849.661633,1.3,0.062933,7.8,0.217300,51.6,17.141000,2.9,NC1=NON=C1,,[]
6,1016.725990,6.7,0.052048,2.4,0.160100,7.6,24.066000,29.1,O=CC(=O)N1N=NN=N1,,[]
6,1029.352109,7.3,0.071099,15.5,0.149600,3.3,23.237000,22.9,CN1N=NC(=O)N=N1,,[]
6,1070.053001,9.3,0.051301,1.6,0.150700,4.0,25.505000,40.7,O=C1ON=NC=NC1=O,,[]
6,1077.773250,9.8,0.069424,14.2,0.153600,5.6,24.516000,33.1,CC1=NON=NC1=O,,[]
6,1110.789661,12.5,0.066388,11.5,0.142700,1.1,23.317000,23.8,O=N(=O)C1=CN=NC=N1,,[]
6,1130.026591,15.5,0.052025,2.2,0.153300,5.3,24.494000,32.5,FC1=C(F)N=CC(=O)O1,,[]
6,1142.952659,16.5,0.071773,16.4,0.163400,10.2,22.919000,20.5,FC1=NOC(=N)C=C1,,[]
6,1156.840698,18.5,0.079509,32.2,0.155700,6.5,21.536000,14.7,N=C1NC=CC1=O,,[]
6,1163.491671,18.9,0.066381,11.3,0.151200,4.2,23.125000,22.2,O1N=NC2=CC=NC2=N1,,[]
6,1171.919123,20.4,0.063845,8.5,0.148700,3.1,25.510000,41.1,O=CC1=NON=CC1=O,,[]
6,1175.807172,21.3,0.074476,20.9,0.130800,0.4,29.775000,84.7,NC1=C(F)C(=N)N=NO1,,[]
6,1180.212916,22.0,0.068228,12.9,0.169900,13.5,21.644000,15.3,O1N=CC2=NC=NC2=N1,,[]
6,1236.240727,32.4,0.084039,37.8,0.135300,0.7,28.631000,76.7,[NH2+]=CN[C-](C#N)C#N,,[]
6,1339.035564,48.9,0.080185,33.1,0.151500,4.4,23.059000,21.5,O=C1C=CC2=CN=NN12,,[]
6,1386.848648,57.6,0.076672,25.5,0.130900,0.5,28.539000,76.2,O=C1NC=C(C#C)C1=O,,[]
6,1486.099312,71.5,0.103903,67.3,0.139900,0.9,27.432000,64.4,N=C1NC(=N)C(=O)C=C1,,[]
6,1543.458698,76.9,0.123921,80.2,0.102600,0.0,31.354000,91.6,CC(=N[O-])C1=CNC=[NH+]1,,[]
6,1696.891039,87.6,0.138486,88.4,0.114500,0.2,24.968000,37.5,C1C2C3OC4C3C1=CC24,,[]
7,395.999894,0.0,0.044749,1.1,0.504800,99.8,6.469000,0.0,C,,[]
7,542.643210,0.2,0.045279,1.2,0.284500,86.2,10.890000,0.2,NC=O,,[]
7,662.444181,0.3,0.038285,0.6,0.222700,56.5,14.948000,0.6,OC1=NON=N1,,[]
7,672.823188,0.5,0.037354,0.5,0.238600,69.2,15.312000,0.8,C#CC#C,,[]
7,724.694376,0.6,0.033373,0.2,0.318800,94.0,18.453000,6.5,FC(F)(F)C#C,,[]
7,783.223440,1.1,0.027023,0.0,0.211300,45.4,17.827000,4.8,N#CC#CC#N,,[]
7,795.631812,1.2,0.042706,0.8,0.172100,14.5,17.150000,3.5,FC1=CN=NN=N1,,[]
7,798.442427,1.4,0.055704,5.1,0.219100,53.1,15.692000,1.5,O=CNC=O,,[]
7,849.661633,1.5,0.062933,8.5,0.217300,51.7,17.141000,3.4,NC1=NON=C1,,[]
7,1016.725990,7.4,0.052048,2.6,0.160100,8.2,24.066000,31.7,O=CC(=O)N1N=NN=N1,,[]
7,1029.352109,7.8,0.071099,16.2,0.149600,3.8,23.237000,24.6,CN1N=NC(=O)N=N1,,[]
7,1070.053001,10.2,0.051301,2.0,0.150700,4.5,25.505000,44.9,O=C1ON=NC=NC1=O,,[]
7,1077.773250,10.6,0.069424,15.1,0.153600,6.2,24.516000,35.8,CC1=NON=NC1=O,,[]
7,1110.789661,13.5,0.066388,12.2,0.142700,1.7,23.317000,25.7,O=N(=O)C1=CN=NC=N1,,[]
7,1130.026591,16.5,0.052025,2.5,0.153300,5.8,24.494000,35.4,FC1=C(F)N=CC(=O)O1,,[]
7,1140.561220,17.5,0.055968,5.2,0.119400,0.5,26.397000,55.7,O=CC(=O)C(=O)C#C,,[]
7,1142.952659,17.8,0.071773,17.1,0.163400,10.5,22.919000,22.2,FC1=NOC(=N)C=C1,,[]
7,1156.840698,19.5,0.079509,32.3,0.155700,7.1,21.536000,15.7,N=C1NC=CC1=O,,[]
7,1163.491671,20.0,0.066381,12.0,0.151200,4.8,23.125000,24.0,O1N=NC2=CC=NC2=N1,,[]
7,1171.919123,21.4,0.063845,9.2,0.148700,3.7,25.510000,45.2,O=CC1=NON=CC1=O,,[]
7,1180.212916,22.9,0.068228,13.7,0.169900,13.8,21.644000,16.2,O1N=CC2=NC=NC2=N1,,[]
7,1199.060163,25.2,0.063924,9.5,0.137800,1.2,25.667000,46.5,O=CC1=CN=NOC1=O,,[]
7,1339.035564,48.5,0.080185,33.2,0.151500,4.9,23.059000,23.4,O=C1C=CC2=CN=NN12,,[]
7,1395.048315,58.8,0.092592,53.2,0.140600,1.5,23.257000,24.9,C1=CN2N=NC=NC2=C1,,[]
7,1509.765832,73.4,0.112905,72.5,0.113400,0.2,33.005000,96.3,NC=[NH+]C[C-](C#N)C#N,,[]
7,1543.458698,76.8,0.123921,79.8,0.102600,0.0,31.354000,92.6,CC(=N[O-])C1=CNC=[NH+]1,,[]
7,1696.891039,87.7,0.138486,89.2,0.114500,0.3,24.968000,40.3,C1C2C3OC4C3C1=CC24,,[]
8,395.999894,0.0,0.044749,1.2,0.504800,99.9,6.469000,0.0,C,,[]
8,542.643210,0.1,0.045279,1.3,0.284500,86.1,10.890000,0.3,NC=O,,[]
8,612.158710,0.3,0.036943,0.3,0.155500,7.1,12.147000,0.4,O=CC=O,,[]
8,617.059559,0.4,0.057289,6.3,0.372400,98.5,9.176000,0.1,C1CO1,,[]
8,724.694376,0.8,0.033373,0.1,0.318800,93.7,18.453000,7.7,FC(F)(F)C#C,,[]
8,783.223440,1.6,0.027023,0.0,0.211300,45.3,17.827000,6.1,N#CC#CC#N,,[]
8,788.113621,1.7,0.051463,2.3,0.135500,0.9,14.117000,0.9,C1=NN=CN=N1,,[]
8,1070.053001,11.7,0.051301,2.1,0.150700,4.5,25.505000,48.3,O=C1ON=NC=NC1=O,,[]
8,1140.561220,19.1,0.055968,5.9,0.119400,0.4,26.397000,58.9,O=CC(=O)C(=O)C#C,,[]
8,1509.765832,74.4,0.112905,73.6,0.113400,0.1,33.005000,96.8,NC=[NH+]C[C-](C#N)C#N,,[]
8,1543.458698,77.9,0.123921,81.2,0.102600,0.0,31.354000,93.5,CC(=N[O-])C1=CNC=[NH+]1,,[]
8,1696.891039,88.5,0.138486,90.3,0.114500,0.3,24.968000,42.8,C1C2C3OC4C3C1=CC24,,[]
9,395.999894,0.0,0.044749,1.4,0.504800,99.9,6.469000,0.0,C,,[]
9,542.643210,0.1,0.045279,1.5,0.284500,85.2,10.890000,0.2,NC=O,,[]
9,585.659612,0.2,0.027259,0.1,0.255900,76.2,12.930000,0.6,C#CC#N,,[]
9,612.158710,0.4,0.036943,0.5,0.155500,7.3,12.147000,0.5,O=CC=O,,[]
9,617.059559,0.5,0.057289,6.5,0.372400,98.5,9.176000,0.1,C1CO1,,[]
9,783.223440,1.5,0.027023,0.0,0.211300,45.1,17.827000,5.8,N#CC#CC#N,,[]
9,788.113621,1.6,0.051463,2.6,0.135500,1.3,14.117000,1.1,C1=NN=CN=N1,,[]
9,831.650856,2.4,0.036304,0.4,0.194700,29.8,18.651000,7.3,O=C(C#C)C#N,,[]
9,947.663553,4.8,0.042392,0.9,0.152400,5.8,24.434000,35.6,FC(F)(F)C(=O)C=O,,[]
9,1070.053001,11.3,0.051301,2.5,0.150700,4.8,25.505000,47.1,O=C1ON=NC=NC1=O,,[]
9,1140.561220,18.2,0.055968,6.0,0.119400,0.5,26.397000,57.3,O=CC(=O)C(=O)C#C,,[]
9,1207.800743,27.2,0.090604,48.8,0.126000,0.8,21.993000,18.9,O=C1CNCC1=O,,[]
9,1294.569615,41.1,0.074446,21.3,0.123100,0.6,24.601000,37.1,O1N=NC=C2C=CN=C12,,[]
9,1509.765832,70.1,0.112905,69.2,0.113400,0.1,33.005000,94.4,NC=[NH+]C[C-](C#N)C#N,,[]
9,1514.639698,70.7,0.107808,65.6,0.118300,0.4,32.968000,94.2,OCCC(=O)C(=O)C=O,,[]
9,1543.458698,73.6,0.123921,76.6,0.102600,0.0,31.354000,90.9,CC(=N[O-])C1=CNC=[NH+]1,,[]
9,1696.891039,84.5,0.138486,86.4,0.114500,0.2,24.968000,41.8,C1C2C3OC4C3C1=CC24,,[]
10,395.999894,0.0,0.044749,1.5,0.504800,99.9,6.469000,0.0,C,,[]
10,542.643210,0.1,0.045279,1.6,0.284500,84.1,10.890000,0.2,NC=O,,[]
10,585.659612,0.2,0.027259,0.1,0.255900,75.1,12.930000,0.7,C#CC#N,,[]
10,612.158710,0.3,0.036943,0.4,0.155500,7.4,12.147000,0.5,O=CC=O,,[]
10,617.059559,0.4,0.057289,6.5,0.372400,98.5,9.176000,0.1,C1CO1,,[]
10,783.223440,1.6,0.027023,0.0,0.211300,43.7,17.827000,5.7,N#CC#CC#N,,[]
10,788.113621,1.7,0.051463,2.6,0.135500,1.4,14.117000,1.2,C1=NN=CN=N1,,[]
10,831.650856,2.5,0.036304,0.3,0.194700,28.8,18.651000,7.4,O=C(C#C)C#N,,[]
10,947.663553,4.8,0.042392,0.8,0.152400,6.0,24.434000,34.8,FC(F)(F)C(=O)C=O,,[]
10,1070.053001,11.1,0.051301,2.5,0.150700,5.1,25.505000,46.1,O=C1ON=NC=NC1=O,,[]
10,1140.561220,17.5,0.055968,6.0,0.119400,0.6,26.397000,55.7,O=CC(=O)C(=O)C#C,,[]
10,1207.800743,25.9,0.090604,46.0,0.126000,0.9,21.993000,18.4,O=C1CNCC1=O,,[]
10,1294.569615,39.1,0.074446,20.3,0.123100,0.7,24.601000,36.3,O1N=NC=C2C=CN=C12,,[]
10,1392.890310,53.2,0.101131,56.6,0.102800,0.1,23.524000,28.1,O1C2C3C1C1N=C3OC21,,[]
10,1543.458698,69.9,0.123921,72.5,0.102600,0.0,31.354000,88.4,CC(=N[O-])C1=CNC=[NH+]1,,[]
10,1599.184049,74.1,0.126135,74.8,0.103500,0.2,23.509000,27.8,C1=C2C3C4C1C1C2C3N41,,[]
11,213.087785,0.0,0.021375,0.0,0.361500,98.2,6.002000,0.0,O,,[]
11,542.643210,0.2,0.045279,1.5,0.284500,83.9,10.890000,0.3,NC=O,,[]
11,585.659612,0.3,0.027259,0.2,0.255900,74.2,12.930000,0.9,C#CC#N,,[]
11,612.158710,0.4,0.036943,0.5,0.155500,7.5,12.147000,0.6,O=CC=O,,[]
11,783.223440,1.6,0.027023,0.1,0.211300,43.5,17.827000,5.6,N#CC#CC#N,,[]
11,788.113621,1.8,0.051463,2.7,0.135500,1.4,14.117000,1.3,C1=NN=CN=N1,,[]
11,831.650856,2.7,0.036304,0.4,0.194700,28.7,18.651000,7.1,O=C(C#C)C#N,,[]
11,947.663553,5.0,0.042392,0.9,0.152400,6.1,24.434000,34.4,FC(F)(F)C(=O)C=O,,[]
11,1070.053001,11.1,0.051301,2.5,0.150700,5.1,25.505000,45.0,O=C1ON=NC=NC1=O,,[]
11,1140.561220,17.2,0.055968,5.9,0.119400,0.6,26.397000,54.7,O=CC(=O)C(=O)C#C,,[]
11,1207.800743,25.0,0.090604,44.9,0.126000,0.9,21.993000,18.6,O=C1CNCC1=O,,[]
11,1294.569615,37.8,0.074446,20.3,0.123100,0.7,24.601000,35.8,O1N=NC=C2C=CN=C12,,[]
11,1392.890310,51.5,0.101131,55.0,0.102800,0.1,23.524000,27.9,O1C2C3C1C1N=C3OC21,,[]
11,1543.458698,68.3,0.123921,71.6,0.102600,0.0,31.354000,87.8,CC(=N[O-])C1=CNC=[NH+]1,,[]
11,1599.184049,72.8,0.126135,73.7,0.103500,0.2,23.509000,27.6,C1=C2C3C4C1C1C2C3N41,,[]
12,213.087785,0.0,0.021375,0.0,0.361500,98.3,6.002000,0.0,O,,[]
12,542.643210,0.2,0.045279,1.6,0.284500,84.1,10.890000,0.3,NC=O,,[]
12,585.659612,0.3,0.027259,0.2,0.255900,73.8,12.930000,1.0,C#CC#N,,[]
12,612.158710,0.3,0.036943,0.4,0.155500,7.5,12.147000,0.6,O=CC=O,,[]
12,783.223440,1.7,0.027023,0.1,0.211300,43.2,17.827000,5.6,N#CC#CC#N,,[]
12,788.113621,2.0,0.051463,2.8,0.135500,1.5,14.117000,1.5,C1=NN=CN=N1,,[]
12,831.650856,2.8,0.036304,0.3,0.194700,28.3,18.651000,7.0,O=C(C#C)C#N,,[]
12,840.596004,2.9,0.058593,6.9,0.251900,71.9,12.040000,0.5,O1C=CN=C1,,[]
12,947.663553,5.2,0.042392,1.0,0.152400,6.1,24.434000,33.7,FC(F)(F)C(=O)C=O,,[]
12,1070.053001,11.1,0.051301,2.6,0.150700,5.1,25.505000,44.3,O=C1ON=NC=NC1=O,,[]
12,1140.561220,17.0,0.055968,5.9,0.119400,0.6,26.397000,53.5,O=CC(=O)C(=O)C#C,,[]
12,1207.800743,24.1,0.090604,43.0,0.126000,0.9,21.993000,18.3,O=C1CNCC1=O,,[]
12,1294.569615,36.2,0.074446,19.9,0.123100,0.7,24.601000,35.2,O1N=NC=C2C=CN=C12,,[]
12,1392.890310,49.6,0.101131,52.8,0.102800,0.1,23.524000,27.4,O1C2C3C1C1N=C3OC21,,[]
12,1543.458698,66.2,0.123921,69.9,0.102600,0.0,31.354000,86.7,CC(=N[O-])C1=CNC=[NH+]1,,[]
12,1599.184049,71.0,0.126135,71.9,0.103500,0.2,23.509000,27.1,C1=C2C3C4C1C1C2C3N41,,[]
13,213.087785,0.0,0.021375,0.0,0.361500,98.3,6.002000,0.0,O,,[]
13,542.643210,0.2,0.045279,1.6,0.284500,84.0,10.890000,0.3,NC=O,,[]
13,585.659612,0.3,0.027259,0.2,0.255900,74.0,12.930000,1.0,C#CC#N,,[]
13,612.158710,0.4,0.036943,0.5,0.155500,7.9,12.147000,0.6,O=CC=O,,[]
13,660.735473,0.6,0.028773,0.2,0.148500,4.8,18.268000,6.2,O=C1N=NON=N1,,[]
13,783.223440,1.8,0.027023,0.1,0.211300,43.2,17.827000,5.4,N#CC#CC#N,,[]
13,788.113621,2.0,0.051463,2.9,0.135500,1.8,14.117000,1.4,C1=NN=CN=N1,,[]
13,840.596004,2.8,0.058593,6.6,0.251900,72.1,12.040000,0.6,O1C=CN=C1,,[]
13,855.199404,3.0,0.045968,1.7,0.115100,0.7,18.951000,7.5,O=CC(=O)C=O,,[]
13,1392.890310,47.5,0.101131,51.0,0.102800,0.1,23.524000,26.8,O1C2C3C1C1N=C3OC21,,[]
13,1420.481274,51.3,0.089786,38.8,0.110600,0.4,25.344000,41.8,O1N=NC=C2C=CC=C12,,[]
13,1424.986164,51.8,0.098441,47.9,0.106500,0.2,33.210000,91.8,[NH3+]CC#CC#CC([O-])=O,,[]
13,1543.458698,64.3,0.123921,68.4,0.102600,0.0,31.354000,85.4,CC(=N[O-])C1=CNC=[NH+]1,,[]
13,1599.184049,69.4,0.126135,70.6,0.103500,0.2,23.509000,26.6,C1=C2C3C4C1C1C2C3N41,,[]
14,213.087785,0.0,0.021375,0.0,0.361500,98.4,6.002000,0.0,O,,[]
14,542.643210,0.2,0.045279,1.6,0.284500,83.2,10.890000,0.3,NC=O,,[]
14,585.659612,0.3,0.027259,0.2,0.255900,72.7,12.930000,1.0,C#CC#N,,[]
14,605.972721,0.4,0.025718,0.1,0.246900,68.1,13.622000,1.5,O=C1ON=NO1,,[]
14,612.158710,0.4,0.036943,0.5,0.155500,7.9,12.147000,0.7,O=CC=O,,[]
14,660.735473,0.6,0.028773,0.3,0.148500,5.0,18.268000,6.4,O=C1N=NON=N1,,[]
14,783.223440,1.8,0.027023,0.1,0.211300,42.2,17.827000,5.6,N#CC#CC#N,,[]
14,788.113621,2.1,0.051463,2.7,0.135500,1.9,14.117000,1.6,C1=NN=CN=N1,,[]
14,840.596004,2.9,0.058593,6.4,0.251900,70.8,12.040000,0.6,O1C=CN=C1,,[]
14,855.199404,3.1,0.045968,1.6,0.115100,0.7,18.951000,7.6,O=CC(=O)C=O,,[]
14,1392.890310,45.2,0.101131,48.4,0.102800,0.1,23.524000,25.9,O1C2C3C1C1N=C3OC21,,[]
14,1420.481274,48.7,0.089786,37.0,0.110600,0.4,25.344000,40.6,O1N=NC=C2C=CC=C12,,[]
14,1424.986164,49.3,0.098441,45.5,0.106500,0.2,33.210000,91.1,[NH3+]CC#CC#CC([O-])=O,,[]
14,1543.458698,61.8,0.123921,65.9,0.102600,0.0,31.354000,84.3,CC(=N[O-])C1=CNC=[NH+]1,,[]
14,1599.184049,67.4,0.126135,68.4,0.103500,0.1,23.509000,25.7,C1=C2C3C4C1C1C2C3N41,,[]
15,213.087785,0.0,0.021375,0.0,0.361500,98.4,6.002000,0.0,O,,[]
15,481.107121,0.2,0.051208,2.6,0.343700,97.4,8.751000,0.2,CO,,[]
