generation,E_at,E_at_percentile,zvpe,zvpe_percentile,e_gap,e_gap_percentile,C_v,C_v_percentile,SMILES,coordList,functionalization
4,478.904563,0.0,0.017147,0.0,0.622100,99.7,12.639000,0.0,FC(F)(F)F,,[]
4,843.073411,0.3,0.034056,0.3,0.208300,46.6,21.261000,7.1,O=C1ON=NOC1=O,,[]
4,857.027967,0.6,0.043532,1.1,0.284200,91.1,18.291000,1.7,OC1=NOC(=O)O1,,[]
4,966.378395,1.4,0.072700,18.6,0.276700,89.1,21.164000,6.3,NC(=O)OC=N,,[]
4,972.556226,1.7,0.053420,1.7,0.159300,8.9,22.913000,15.4,O=N(=O)C1=NC=NN=N1,,[]
4,974.680346,2.0,0.058518,2.9,0.241100,74.9,17.891000,0.9,N#CC1=NNN=C1,,[]
4,986.710957,2.3,0.060159,3.4,0.161200,9.4,22.590000,13.1,OC1=NC(=N)ON=N1,,[]
4,1000.304695,2.6,0.070937,14.3,0.182100,22.6,20.460000,5.1,COC(=O)C=O,,[]
4,1001.107280,2.9,0.060817,4.3,0.209500,48.0,20.741000,6.0,O=N(=O)C1=CON=C1,,[]
4,1010.486036,3.1,0.061015,4.9,0.195100,35.4,21.905000,10.3,OC1=NN(C=O)N=N1,,[]
4,1014.399813,3.7,0.088443,41.7,0.227100,64.9,20.344000,4.9,CC(O)C=O,,[]
4,1023.059444,4.3,0.062395,5.1,0.171400,16.3,21.482000,8.0,OC1=NC(=O)NN=N1,,[]
4,1029.352109,5.4,0.071099,14.6,0.149600,3.7,23.237000,18.3,CN1N=NC(=O)N=N1,,[]
4,1034.642013,5.7,0.091787,51.1,0.346800,98.9,15.427000,0.3,C1CC2OC12,,[]
4,1036.378960,6.3,0.063240,6.6,0.197600,37.4,19.775000,4.0,N1N=CC2=C1N=NO2,,[]
4,1041.946851,6.6,0.069709,12.9,0.166900,13.4,18.485000,2.3,O=C1NN=CN=C1,,[]
4,1066.616759,7.7,0.070515,13.7,0.223800,62.6,17.897000,1.1,OC1=NC=NC=N1,,[]
4,1071.702095,8.6,0.060965,4.6,0.202700,41.4,22.133000,11.7,O=C1NC=NOC1=O,,[]
4,1077.773250,9.1,0.069424,12.6,0.153600,5.1,24.516000,27.7,CC1=NON=NC1=O,,[]
4,1092.122509,10.3,0.062567,5.4,0.212400,50.0,20.679000,5.4,FC1=NC(=O)NC=N1,,[]
4,1092.337744,10.6,0.059613,3.1,0.186800,26.9,21.880000,10.0,FC1=CC(=O)ON=C1,,[]
4,1094.357070,11.1,0.052174,1.4,0.176700,18.3,24.814000,31.7,O=CC#CC1=NON=N1,,[]
4,1118.749618,12.9,0.063494,7.4,0.221100,58.9,18.771000,3.1,O1C=NC2=C1OC=N2,,[]
4,1122.850393,14.0,0.063909,8.0,0.204500,43.4,18.438000,2.0,O1C=NC2=C1N=CO2,,[]
4,1180.212916,18.9,0.068228,12.0,0.169900,15.1,21.644000,8.6,O1N=CC2=NC=NC2=N1,,[]
4,1187.807663,20.3,0.073821,21.7,0.159200,8.6,21.655000,8.9,O=C1C=NC=NC=N1,,[]
4,1189.895387,21.1,0.065071,9.1,0.154100,5.4,26.017000,41.7,N=C1ON=NC(=C1)C#N,,[]
4,1190.402415,21.4,0.062714,5.7,0.154600,5.7,26.827000,50.0,O=C1ON=NC(=O)C=C1,,[]
4,1238.041052,30.0,0.063181,6.3,0.141900,1.1,29.848000,78.9,NC(=O)C(=O)C(=O)C#N,,[]
4,1248.761424,31.1,0.116471,82.6,0.266100,85.7,17.052000,0.6,C1CC=CC1,,[]
4,1280.413629,36.9,0.077650,28.6,0.144800,2.3,24.611000,28.6,O1N=NC2=CC=CC2=N1,,[]
4,1288.456418,38.9,0.080255,32.0,0.143300,1.7,25.589000,38.6,N=C1NN=C(C=N1)C#N,,[]
4,1291.963568,39.4,0.066639,10.3,0.155200,6.6,24.798000,31.1,O=C1OC=CN=C1C#N,,[]
4,1351.915824,50.9,0.096079,56.0,0.148900,3.4,24.169000,24.9,O=C1CC2NC2C1=O,,[]
4,1380.152495,56.3,0.103025,69.4,0.132200,0.3,27.550000,57.7,NC1=[NH+]C2=C(C1)N=N[N-]2,,[]
4,1389.473521,58.3,0.101609,66.0,0.124200,0.0,29.395000,75.7,NC=[NH+]C1=C([O-])ON=C1,,[]
4,1405.946272,63.1,0.077211,26.3,0.139200,0.9,26.783000,49.1,O=C1CC=C(C#N)C1=O,,[]
5,478.904563,0.0,0.017147,0.0,0.622100,99.8,12.639000,0.0,FC(F)(F)F,,[]
5,761.150167,0.2,0.079754,33.3,0.341700,96.2,13.546000,0.2,CCO,,[]
5,818.179483,0.4,0.043872,1.3,0.167200,13.1,16.536000,1.3,FC1=NC=NN=N1,,[]
5,843.073411,0.7,0.034056,0.2,0.208300,44.0,21.261000,10.0,O=C1ON=NOC1=O,,[]
5,857.027967,0.9,0.043532,1.1,0.284200,86.4,18.291000,3.1,OC1=NOC(=O)O1,,[]
5,877.305308,1.3,0.069125,15.1,0.285100,86.9,15.572000,0.9,N#CC1CN1,,[]
5,941.625029,2.0,0.036958,0.4,0.215200,49.6,20.279000,7.1,O=C1ON=C(O1)C#N,,[]
5,956.906767,2.7,0.081779,35.8,0.272000,83.6,14.168000,0.4,C1CN=CO1,,[]
5,972.556226,3.1,0.053420,2.2,0.159300,8.7,22.913000,17.6,O=N(=O)C1=NC=NN=N1,,[]
5,986.710957,4.2,0.060159,3.8,0.161200,9.1,22.590000,15.3,OC1=NC(=N)ON=N1,,[]
5,1029.352109,6.7,0.071099,17.3,0.149600,3.3,23.237000,20.0,CN1N=NC(=O)N=N1,,[]
5,1041.946851,7.8,0.069709,15.6,0.166900,12.9,18.485000,3.8,O=C1NN=CN=C1,,[]
5,1077.773250,10.0,0.069424,15.3,0.153600,4.7,24.516000,28.9,CC1=NON=NC1=O,,[]
5,1110.252512,13.8,0.064174,9.3,0.157600,7.3,27.099000,56.4,NC1=NON=C(F)C1=O,,[]
5,1177.616910,20.4,0.068751,14.9,0.148200,2.9,27.313000,57.8,OCC(=O)C(=O)C#N,,[]
5,1182.442457,22.0,0.062988,6.7,0.142100,1.1,26.550000,46.9,O=C1ON=NC=CC1=O,,[]
5,1187.807663,22.7,0.073821,23.6,0.159200,8.4,21.655000,11.6,O=C1C=NC=NC=N1,,[]
5,1189.895387,23.3,0.065071,10.7,0.154100,4.9,26.017000,42.9,N=C1ON=NC(=C1)C#N,,[]
5,1190.402415,23.6,0.062714,6.4,0.154600,5.3,26.827000,51.6,O=C1ON=NC(=O)C=C1,,[]
5,1238.041052,32.7,0.063181,7.1,0.141900,0.9,29.848000,80.7,NC(=O)C(=O)C(=O)C#N,,[]
5,1280.413629,39.8,0.077650,30.0,0.144800,2.0,24.611000,29.8,O1N=NC2=CC=CC2=N1,,[]
5,1288.456418,41.3,0.080255,33.6,0.143300,1.6,25.589000,39.8,N=C1NN=C(C=N1)C#N,,[]
5,1291.963568,41.8,0.066639,12.4,0.155200,6.2,24.798000,32.7,O=C1OC=CN=C1C#N,,[]
5,1351.915824,53.3,0.096079,56.0,0.148900,3.1,24.169000,26.2,O=C1CC2NC2C1=O,,[]
5,1354.850058,54.0,0.080882,34.4,0.150400,3.8,22.801000,16.7,O=C1C=CC2=NC=NN12,,[]
5,1380.152495,58.2,0.103025,67.3,0.132200,0.2,27.550000,60.2,NC1=[NH+]C2=C(C1)N=N[N-]2,,[]
5,1389.473521,59.8,0.101609,64.7,0.124200,0.0,29.395000,77.8,NC=[NH+]C1=C([O-])ON=C1,,[]
5,1405.946272,64.0,0.077211,27.8,0.139200,0.7,26.783000,50.9,O=C1CC=C(C#N)C1=O,,[]
6,478.904563,0.0,0.017147,0.0,0.622100,99.8,12.639000,0.0,FC(F)(F)F,,[]
6,756.104363,0.2,0.060632,5.3,0.287200,88.5,15.855000,1.5,OCC#C,,[]
6,761.150167,0.4,0.079754,35.5,0.341700,96.7,13.546000,0.2,CCO,,[]
6,783.223440,0.5,0.027023,0.2,0.211300,46.7,17.827000,3.8,N#CC#CC#N,,[]
6,795.631812,0.7,0.042706,1.1,0.172100,16.7,17.150000,2.7,FC1=CN=NN=N1,,[]
6,807.956098,0.9,0.033974,0.4,0.158400,9.1,21.297000,13.3,FC1=NON=NC1=O,,[]
6,818.179483,1.1,0.043872,1.6,0.167200,14.4,16.536000,2.0,FC1=NC=NN=N1,,[]
6,843.073411,1.3,0.034056,0.5,0.208300,45.1,21.261000,12.9,O=C1ON=NOC1=O,,[]
6,855.199404,1.6,0.045968,1.8,0.115100,0.0,18.951000,6.9,O=CC(=O)C=O,,[]
6,877.305308,2.2,0.069125,16.7,0.285100,87.8,15.572000,1.1,N#CC1CN1,,[]
6,921.603712,2.5,0.084175,40.2,0.229500,64.7,15.954000,1.6,CCC=O,,[]
6,932.691177,2.7,0.075306,26.7,0.266200,81.8,16.511000,1.8,CN1N=CN=N1,,[]
6,956.906767,3.6,0.081779,38.0,0.272000,84.4,14.168000,0.4,C1CN=CO1,,[]
6,1041.946851,8.7,0.069709,17.5,0.166900,14.2,18.485000,5.8,O=C1NN=CN=C1,,[]
6,1060.036694,10.0,0.092218,55.1,0.249100,76.2,15.461000,0.9,C1OCC=C1,,[]
7,478.904563,0.0,0.017147,0.0,0.622100,99.8,12.639000,0.0,FC(F)(F)F,,[]
7,662.444181,0.2,0.038285,0.9,0.222700,56.2,14.948000,0.6,OC1=NON=N1,,[]
7,761.150167,0.5,0.079754,33.4,0.341700,96.9,13.546000,0.2,CCO,,[]
7,783.223440,0.6,0.027023,0.2,0.211300,44.8,17.827000,4.0,N#CC#CC#N,,[]
7,795.631812,0.8,0.042706,1.1,0.172100,16.5,17.150000,3.1,FC1=CN=NN=N1,,[]
7,807.956098,0.9,0.033974,0.3,0.158400,8.9,21.297000,12.9,FC1=NON=NC1=O,,[]
7,818.179483,1.1,0.043872,1.7,0.167200,13.7,16.536000,2.0,FC1=NC=NN=N1,,[]
7,843.073411,1.4,0.034056,0.5,0.208300,43.4,21.261000,12.6,O=C1ON=NOC1=O,,[]
7,855.199404,1.7,0.045968,1.8,0.115100,0.0,18.951000,6.9,O=CC(=O)C=O,,[]
7,956.906767,4.2,0.081779,35.5,0.272000,82.9,14.168000,0.3,C1CN=CO1,,[]
7,1041.946851,9.4,0.069709,16.8,0.166900,13.5,18.485000,6.0,O=C1NN=CN=C1,,[]
8,478.904563,0.0,0.017147,0.0,0.622100,99.9,12.639000,0.0,FC(F)(F)F,,[]
8,662.444181,0.1,0.038285,0.9,0.222700,53.6,14.948000,0.7,OC1=NON=N1,,[]
8,724.694376,0.3,0.033373,0.3,0.318800,91.3,18.453000,6.1,FC(F)(F)C#C,,[]
8,761.150167,0.5,0.079754,30.1,0.341700,96.5,13.546000,0.1,CCO,,[]
8,783.223440,0.7,0.027023,0.1,0.211300,42.3,17.827000,4.1,N#CC#CC#N,,[]
8,795.631812,0.8,0.042706,1.1,0.172100,15.5,17.150000,3.2,FC1=CN=NN=N1,,[]
8,806.469528,0.9,0.056288,4.3,0.166800,12.7,18.324000,5.7,N=C1N=NNN=N1,,[]
8,807.956098,1.1,0.033974,0.4,0.158400,8.4,21.297000,12.7,FC1=NON=NC1=O,,[]
8,818.179483,1.2,0.043872,1.6,0.167200,12.9,16.536000,2.0,FC1=NC=NN=N1,,[]
8,843.073411,1.5,0.034056,0.5,0.208300,40.8,21.261000,12.4,O=C1ON=NOC1=O,,[]
8,855.199404,1.7,0.045968,1.7,0.115100,0.0,18.951000,7.2,O=CC(=O)C=O,,[]
8,956.906767,4.0,0.081779,32.0,0.272000,79.7,14.168000,0.3,C1CN=CO1,,[]
9,478.904563,0.0,0.017147,0.0,0.622100,99.9,12.639000,0.2,FC(F)(F)F,,[]
9,612.158710,0.1,0.036943,0.6,0.155500,7.5,12.147000,0.1,O=CC=O,,[]
9,617.059559,0.2,0.057289,4.6,0.372400,98.8,9.176000,0.0,C1CO1,,[]
9,724.694376,0.5,0.033373,0.2,0.318800,90.8,18.453000,6.4,FC(F)(F)C#C,,[]
9,783.223440,0.9,0.027023,0.1,0.211300,40.7,17.827000,4.5,N#CC#CC#N,,[]
9,807.956098,1.4,0.033974,0.4,0.158400,8.7,21.297000,12.2,FC1=NON=NC1=O,,[]
9,843.073411,1.8,0.034056,0.5,0.208300,39.2,21.261000,12.0,O=C1ON=NOC1=O,,[]
9,855.199404,2.0,0.045968,1.8,0.115100,0.0,18.951000,7.3,O=CC(=O)C=O,,[]
10,478.904563,0.0,0.017147,0.0,0.622100,99.9,12.639000,0.3,FC(F)(F)F,,[]
10,612.158710,0.1,0.036943,0.6,0.155500,7.5,12.147000,0.2,O=CC=O,,[]
10,617.059559,0.2,0.057289,4.5,0.372400,98.8,9.176000,0.0,C1CO1,,[]
10,724.694376,0.4,0.033373,0.2,0.318800,90.7,18.453000,6.0,FC(F)(F)C#C,,[]
10,783.223440,0.8,0.027023,0.1,0.211300,40.1,17.827000,4.3,N#CC#CC#N,,[]
10,807.956098,1.4,0.033974,0.3,0.158400,8.6,21.297000,11.8,FC1=NON=NC1=O,,[]
10,831.650856,1.7,0.036304,0.5,0.194700,28.4,18.651000,6.4,O=C(C#C)C#N,,[]
10,843.073411,1.8,0.034056,0.4,0.208300,38.3,21.261000,11.6,O=C1ON=NOC1=O,,[]
10,855.199404,2.0,0.045968,1.8,0.115100,0.1,18.951000,7.1,O=CC(=O)C=O,,[]
10,1745.757085,74.1,0.147999,76.3,0.106400,0.0,28.812000,63.1,CC12C3C1N1CC2=CC31,,[]
11,478.904563,0.0,0.017147,0.0,0.622100,99.9,12.639000,0.7,FC(F)(F)F,,[]
11,551.957961,0.1,0.026540,0.1,0.206600,35.1,11.329000,0.3,O=CC#N,,[]
11,612.158710,0.2,0.036943,0.7,0.155500,7.2,12.147000,0.5,O=CC=O,,[]
11,617.059559,0.3,0.057289,4.5,0.372400,98.8,9.176000,0.0,C1CO1,,[]
11,807.956098,1.7,0.033974,0.4,0.158400,8.5,21.297000,11.9,FC1=NON=NC1=O,,[]
11,831.650856,2.0,0.036304,0.6,0.194700,27.3,18.651000,6.6,O=C(C#C)C#N,,[]
11,855.199404,2.3,0.045968,1.8,0.115100,0.1,18.951000,7.1,O=CC(=O)C=O,,[]
11,1745.757085,72.4,0.147999,75.0,0.106400,0.0,28.812000,61.8,CC12C3C1N1CC2=CC31,,[]
12,213.087785,0.0,0.021375,0.1,0.361500,98.3,6.002000,0.0,O,,[]
12,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.7,FC(F)(F)F,,[]
12,551.957961,0.2,0.026540,0.2,0.206600,34.7,11.329000,0.3,O=CC#N,,[]
12,612.158710,0.3,0.036943,0.8,0.155500,7.4,12.147000,0.5,O=CC=O,,[]
12,807.956098,1.7,0.033974,0.4,0.158400,8.7,21.297000,12.1,FC1=NON=NC1=O,,[]
12,831.650856,2.1,0.036304,0.7,0.194700,27.0,18.651000,6.3,O=C(C#C)C#N,,[]
12,848.879756,2.3,0.035271,0.6,0.166200,11.8,20.219000,8.5,FC1=NC(=O)ON=N1,,[]
12,855.199404,2.4,0.045968,1.9,0.115100,0.1,18.951000,7.0,O=CC(=O)C=O,,[]
12,1745.757085,72.1,0.147999,75.0,0.106400,0.0,28.812000,61.7,CC12C3C1N1CC2=CC31,,[]
13,213.087785,0.0,0.021375,0.1,0.361500,98.5,6.002000,0.0,O,,[]
13,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.6,FC(F)(F)F,,[]
13,551.957961,0.2,0.026540,0.2,0.206600,35.2,11.329000,0.3,O=CC#N,,[]
13,612.158710,0.2,0.036943,0.7,0.155500,7.4,12.147000,0.5,O=CC=O,,[]
13,807.956098,1.8,0.033974,0.4,0.158400,8.6,21.297000,12.0,FC1=NON=NC1=O,,[]
13,831.650856,2.2,0.036304,0.6,0.194700,27.0,18.651000,6.2,O=C(C#C)C#N,,[]
13,848.879756,2.4,0.035271,0.6,0.166200,11.6,20.219000,8.6,FC1=NC(=O)ON=N1,,[]
13,855.199404,2.6,0.045968,1.9,0.115100,0.2,18.951000,6.9,O=CC(=O)C=O,,[]
13,1745.757085,71.0,0.147999,73.8,0.106400,0.1,28.812000,61.2,CC12C3C1N1CC2=CC31,,[]
13,1746.193204,71.2,0.148111,73.9,0.105400,0.0,28.766000,61.0,CC12C3C1C1=CC2N3C1,,[]
14,213.087785,0.0,0.021375,0.1,0.361500,98.4,6.002000,0.0,O,,[]
14,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.7,FC(F)(F)F,,[]
14,551.957961,0.2,0.026540,0.1,0.206600,35.2,11.329000,0.4,O=CC#N,,[]
14,612.158710,0.3,0.036943,0.8,0.155500,7.6,12.147000,0.5,O=CC=O,,[]
14,660.735473,0.4,0.028773,0.3,0.148500,4.5,18.268000,5.3,O=C1N=NON=N1,,[]
14,855.199404,2.6,0.045968,2.0,0.115100,0.3,18.951000,6.7,O=CC(=O)C=O,,[]
14,1723.113405,67.9,0.137517,65.9,0.115000,0.2,24.578000,25.0,C1=C2C3C4C1C1C4C3C21,,[]
14,1745.757085,69.8,0.147999,72.5,0.106400,0.1,28.812000,60.2,CC12C3C1N1CC2=CC31,,[]
14,1746.193204,69.9,0.148111,72.7,0.105400,0.0,28.766000,60.0,CC12C3C1C1=CC2N3C1,,[]
14,1747.432535,70.1,0.148080,72.6,0.106500,0.1,28.759000,59.9,CC12C3C1C1=CC3N2C1,,[]
15,213.087785,0.0,0.021375,0.1,0.361500,98.4,6.002000,0.0,O,,[]
15,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
15,551.957961,0.2,0.026540,0.2,0.206600,35.1,11.329000,0.4,O=CC#N,,[]
15,605.972721,0.3,0.025718,0.1,0.246900,64.5,13.622000,1.0,O=C1ON=NO1,,[]
15,612.158710,0.3,0.036943,0.8,0.155500,8.0,12.147000,0.6,O=CC=O,,[]
15,660.735473,0.5,0.028773,0.3,0.148500,5.0,18.268000,5.4,O=C1N=NON=N1,,[]
15,855.199404,2.7,0.045968,1.9,0.115100,0.3,18.951000,6.8,O=CC(=O)C=O,,[]
15,1723.113405,67.2,0.137517,65.0,0.115000,0.2,24.578000,24.5,C1=C2C3C4C1C1C4C3C21,,[]
15,1745.757085,69.2,0.147999,71.6,0.106400,0.1,28.812000,59.6,CC12C3C1N1CC2=CC31,,[]
15,1746.193204,69.3,0.148111,71.8,0.105400,0.0,28.766000,59.4,CC12C3C1C1=CC2N3C1,,[]
15,1747.432535,69.5,0.148080,71.7,0.106500,0.1,28.759000,59.3,CC12C3C1C1=CC3N2C1,,[]
16,213.087785,0.0,0.021375,0.1,0.361500,98.5,6.002000,0.0,O,,[]
16,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
16,481.107121,0.2,0.051208,2.5,0.343700,96.5,8.751000,0.1,CO,,[]
16,551.957961,0.3,0.026540,0.2,0.206600,35.6,11.329000,0.5,O=CC#N,,[]
16,605.972721,0.3,0.025718,0.1,0.246900,65.0,13.622000,1.1,O=C1ON=NO1,,[]
16,612.158710,0.4,0.036943,0.8,0.155500,8.5,12.147000,0.6,O=CC=O,,[]
16,660.735473,0.5,0.028773,0.3,0.148500,5.1,18.268000,5.5,O=C1N=NON=N1,,[]
16,855.199404,2.7,0.045968,1.9,0.115100,0.3,18.951000,6.8,O=CC(=O)C=O,,[]
16,1723.113405,67.2,0.137517,65.2,0.115000,0.2,24.578000,24.6,C1=C2C3C4C1C1C4C3C21,,[]
16,1745.757085,69.4,0.147999,72.0,0.106400,0.1,28.812000,60.3,CC12C3C1N1CC2=CC31,,[]
16,1746.193204,69.5,0.148111,72.2,0.105400,0.0,28.766000,60.1,CC12C3C1C1=CC2N3C1,,[]
16,1747.432535,69.7,0.148080,72.1,0.106500,0.1,28.759000,59.9,CC12C3C1C1=CC3N2C1,,[]
17,213.087785,0.0,0.021375,0.1,0.361500,98.5,6.002000,0.0,O,,[]
17,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
17,481.107121,0.2,0.051208,2.4,0.343700,96.4,8.751000,0.1,CO,,[]
17,551.957961,0.2,0.026540,0.2,0.206600,35.3,11.329000,0.4,O=CC#N,,[]
17,605.972721,0.3,0.025718,0.1,0.246900,64.4,13.622000,1.1,O=C1ON=NO1,,[]
17,612.158710,0.4,0.036943,0.7,0.155500,8.7,12.147000,0.6,O=CC=O,,[]
17,660.735473,0.5,0.028773,0.3,0.148500,5.3,18.268000,5.5,O=C1N=NON=N1,,[]
17,855.199404,2.7,0.045968,1.8,0.115100,0.3,18.951000,6.7,O=CC(=O)C=O,,[]
17,1723.113405,66.3,0.137517,64.3,0.115000,0.2,24.578000,24.4,C1=C2C3C4C1C1C4C3C21,,[]
17,1745.757085,68.5,0.147999,71.3,0.106400,0.1,28.812000,59.0,CC12C3C1N1CC2=CC31,,[]
17,1746.193204,68.6,0.148111,71.4,0.105400,0.0,28.766000,58.8,CC12C3C1C1=CC2N3C1,,[]
17,1747.432535,68.9,0.148080,71.4,0.106500,0.1,28.759000,58.7,CC12C3C1C1=CC3N2C1,,[]
18,213.087785,0.0,0.021375,0.1,0.361500,98.5,6.002000,0.0,O,,[]
18,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.9,FC(F)(F)F,,[]
18,481.107121,0.2,0.051208,2.5,0.343700,96.2,8.751000,0.1,CO,,[]
18,551.957961,0.2,0.026540,0.2,0.206600,34.9,11.329000,0.5,O=CC#N,,[]
18,562.327555,0.3,0.033459,0.5,0.256300,68.7,10.694000,0.2,O1N=CN=N1,,[]
18,605.972721,0.3,0.025718,0.1,0.246900,63.9,13.622000,1.1,O=C1ON=NO1,,[]
