generation,E_at,E_at_percentile,zvpe,zvpe_percentile,e_gap,e_gap_percentile,C_v,C_v_percentile,SMILES,coordList,functionalization
3,1085.508559,6.0,0.068855,10.4,0.206900,43.2,18.010000,0.4,FC1=CN=CN=C1,,[]
3,1146.792389,10.8,0.074717,15.6,0.147500,4.4,28.109000,50.8,N=C1C=NON=NC1=N,,[]
3,1150.575016,12.8,0.082193,27.2,0.144200,4.0,24.691000,20.0,CN=C1ON=NC=N1,,[]
3,1180.212916,15.2,0.068228,9.2,0.169900,13.6,21.644000,6.4,O1N=CC2=NC=NC2=N1,,[]
3,1348.314547,40.8,0.117945,72.4,0.137400,2.4,31.735000,84.4,NC(=[NH2+])C(CO)=N[O-],,[]
3,1353.602569,42.4,0.077250,19.6,0.152400,6.8,25.612000,26.4,O=CC1=CN=CC(=O)O1,,[]
3,1372.779259,44.0,0.104432,61.6,0.139200,2.8,30.171000,70.8,CN=C(N)C(=O)C=O,,[]
3,1378.080459,45.2,0.077038,18.8,0.151400,6.0,26.818000,38.4,O=C1OC=CN=C1C#C,,[]
3,1380.152495,46.0,0.103025,59.2,0.132200,2.0,27.550000,44.0,NC1=[NH+]C2=C(C1)N=N[N-]2,,[]
3,1386.848648,47.6,0.076672,18.4,0.130900,1.6,28.539000,56.0,O=C1NC=C(C#C)C1=O,,[]
3,1424.986164,56.8,0.098441,50.4,0.106500,0.0,33.210000,90.8,[NH3+]CC#CC#CC([O-])=O,,[]
3,1482.157297,65.6,0.099670,52.0,0.126700,1.2,29.788000,68.8,O=C1CNC(C#C)C1=O,,[]
3,1601.791351,80.4,0.126449,81.6,0.111400,0.4,28.215000,52.0,O=C1O[C-]2C[NH2+]CC2=C1,,[]
4,358.757206,0.0,0.026603,0.3,0.226300,66.0,6.413000,0.0,C=O,,[]
4,605.972721,0.3,0.025718,0.0,0.246900,80.6,13.622000,0.3,O=C1ON=NO1,,[]
4,839.487194,0.6,0.054510,3.4,0.211800,51.1,16.963000,1.1,CC(=O)C#N,,[]
4,841.086716,0.9,0.042374,0.9,0.208000,47.1,18.783000,3.7,C#CC1=NON=N1,,[]
4,936.198955,1.4,0.044521,1.1,0.165400,13.1,25.306000,32.0,N=C1N=NON=NC1=O,,[]
4,947.807880,1.7,0.049482,2.0,0.173400,18.3,19.145000,4.0,O1C=C2ON=NC2=N1,,[]
4,993.370088,4.0,0.034807,0.6,0.155000,6.9,23.797000,22.0,O=C(C#N)C(=O)C#N,,[]
4,1046.516375,7.7,0.064558,8.9,0.159900,10.0,22.540000,15.4,O=CNC(=O)C=O,,[]
4,1073.861983,10.3,0.060159,4.9,0.156600,8.0,22.178000,13.4,C#CC1=NC=NN=N1,,[]
4,1085.508559,11.1,0.068855,13.1,0.206900,45.1,18.010000,1.7,FC1=CN=CN=C1,,[]
4,1146.792389,16.6,0.074717,22.6,0.147500,3.7,28.109000,57.1,N=C1C=NON=NC1=N,,[]
4,1150.575016,18.0,0.082193,35.7,0.144200,3.4,24.691000,27.4,CN=C1ON=NC=N1,,[]
4,1180.212916,21.7,0.068228,12.0,0.169900,15.4,21.644000,8.9,O1N=CC2=NC=NC2=N1,,[]
4,1302.830777,42.9,0.076850,26.6,0.151200,5.4,25.917000,37.4,O=C1C=CON=CC1=O,,[]
4,1336.210516,48.9,0.101832,66.3,0.143400,3.1,22.671000,16.3,O=C1CCCC1=O,,[]
4,1348.314547,51.4,0.117945,78.9,0.137400,1.7,31.735000,88.3,NC(=[NH2+])C(CO)=N[O-],,[]
4,1353.602569,52.9,0.077250,28.0,0.152400,6.3,25.612000,35.1,O=CC1=CN=CC(=O)O1,,[]
4,1372.779259,54.6,0.104432,70.3,0.139200,2.0,30.171000,76.9,CN=C(N)C(=O)C=O,,[]
4,1380.152495,56.6,0.103025,68.6,0.132200,1.4,27.550000,52.0,NC1=[NH+]C2=C(C1)N=N[N-]2,,[]
4,1386.848648,57.7,0.076672,26.3,0.130900,1.1,28.539000,62.9,O=C1NC=C(C#C)C1=O,,[]
4,1424.986164,65.4,0.098441,61.1,0.106500,0.0,33.210000,93.1,[NH3+]CC#CC#CC([O-])=O,,[]
4,1482.157297,73.4,0.099670,62.3,0.126700,0.9,29.788000,74.9,O=C1CNC(C#C)C1=O,,[]
4,1601.791351,84.6,0.126449,85.7,0.111400,0.3,28.215000,58.6,O=C1O[C-]2C[NH2+]CC2=C1,,[]
5,358.757206,0.0,0.026603,0.4,0.226300,61.6,6.413000,0.0,C=O,,[]
5,478.904563,0.4,0.017147,0.0,0.622100,99.8,12.639000,0.4,FC(F)(F)F,,[]
5,605.972721,0.7,0.025718,0.2,0.246900,74.7,13.622000,0.7,O=C1ON=NO1,,[]
5,699.287145,0.9,0.033264,0.7,0.224300,59.8,17.598000,2.0,FC(F)(F)C=O,,[]
5,839.487194,1.3,0.054510,4.7,0.211800,46.7,16.963000,1.3,CC(=O)C#N,,[]
5,841.086716,1.6,0.042374,1.1,0.208000,43.1,18.783000,5.1,C#CC1=NON=N1,,[]
5,936.198955,2.2,0.044521,1.6,0.165400,11.8,25.306000,35.8,N=C1N=NON=NC1=O,,[]
5,947.807880,2.4,0.049482,2.7,0.173400,16.2,19.145000,5.3,O1C=C2ON=NC2=N1,,[]
5,986.710957,4.2,0.060159,6.2,0.161200,9.3,22.590000,18.0,OC1=NC(=N)ON=N1,,[]
5,993.370088,4.4,0.034807,0.9,0.155000,6.2,23.797000,24.7,O=C(C#N)C(=O)C#N,,[]
5,1046.516375,8.9,0.064558,10.4,0.159900,8.9,22.540000,17.6,O=CNC(=O)C=O,,[]
5,1073.861983,11.6,0.060159,6.2,0.156600,7.1,22.178000,16.0,C#CC1=NC=NN=N1,,[]
5,1077.773250,12.0,0.069424,15.8,0.153600,5.6,24.516000,29.1,CC1=NON=NC1=O,,[]
5,1085.508559,12.7,0.068855,15.3,0.206900,41.6,18.010000,2.2,FC1=CN=CN=C1,,[]
5,1146.792389,19.3,0.074717,24.0,0.147500,3.3,28.109000,61.1,N=C1C=NON=NC1=N,,[]
5,1150.575016,20.4,0.082193,37.1,0.144200,2.9,24.691000,30.7,CN=C1ON=NC=N1,,[]
5,1180.212916,23.6,0.068228,14.2,0.169900,13.6,21.644000,10.9,O1N=CC2=NC=NC2=N1,,[]
5,1302.830777,44.4,0.076850,28.0,0.151200,4.7,25.917000,41.3,O=C1C=CON=CC1=O,,[]
5,1336.210516,50.0,0.101832,65.8,0.143400,2.7,22.671000,18.7,O=C1CCCC1=O,,[]
5,1348.314547,52.7,0.117945,76.0,0.137400,1.6,31.735000,89.3,NC(=[NH2+])C(CO)=N[O-],,[]
5,1353.602569,54.0,0.077250,29.1,0.152400,5.3,25.612000,38.9,O=CC1=CN=CC(=O)O1,,[]
5,1372.779259,56.2,0.104432,68.9,0.139200,1.8,30.171000,78.9,CN=C(N)C(=O)C=O,,[]
5,1380.152495,57.8,0.103025,67.6,0.132200,1.3,27.550000,56.0,NC1=[NH+]C2=C(C1)N=N[N-]2,,[]
5,1386.848648,58.9,0.076672,27.6,0.130900,1.1,28.539000,66.0,O=C1NC=C(C#C)C1=O,,[]
5,1424.986164,64.9,0.098441,61.1,0.106500,0.0,33.210000,94.0,[NH3+]CC#CC#CC([O-])=O,,[]
5,1482.157297,71.3,0.099670,62.2,0.126700,0.9,29.788000,76.7,O=C1CNC(C#C)C1=O,,[]
5,1601.791351,80.7,0.126449,81.6,0.111400,0.2,28.215000,62.2,O=C1O[C-]2C[NH2+]CC2=C1,,[]
5,1696.891039,85.1,0.138486,85.3,0.114500,0.7,24.968000,32.7,C1C2C3OC4C3C1=CC24,,[]
6,358.757206,0.0,0.026603,0.4,0.226300,62.5,6.413000,0.0,C=O,,[]
6,478.904563,0.4,0.017147,0.0,0.622100,99.8,12.639000,0.4,FC(F)(F)F,,[]
6,605.972721,0.5,0.025718,0.2,0.246900,75.6,13.622000,0.7,O=C1ON=NO1,,[]
6,699.287145,0.7,0.033264,0.5,0.224300,60.9,17.598000,3.5,FC(F)(F)C=O,,[]
6,734.216833,0.9,0.035547,0.9,0.200400,36.7,19.569000,8.2,O=N(=O)C1=NON=N1,,[]
6,818.179483,1.3,0.043872,1.8,0.167200,13.5,16.536000,1.8,FC1=NC=NN=N1,,[]
6,841.086716,1.8,0.042374,1.5,0.208000,45.1,18.783000,6.5,C#CC1=NON=N1,,[]
6,936.198955,3.5,0.044521,2.0,0.165400,12.7,25.306000,40.2,N=C1N=NON=NC1=O,,[]
6,986.710957,6.0,0.060159,6.5,0.161200,10.2,22.590000,21.1,OC1=NC(=N)ON=N1,,[]
6,993.370088,6.2,0.034807,0.7,0.155000,6.5,23.797000,29.5,O=C(C#N)C(=O)C#N,,[]
6,1028.408334,9.8,0.036026,1.1,0.178900,21.1,23.569000,28.4,O=C(C#N)C#CC#N,,[]
6,1029.352109,10.0,0.071099,19.6,0.149600,4.2,23.237000,25.8,CN1N=NC(=O)N=N1,,[]
6,1046.516375,10.9,0.064558,11.5,0.159900,9.6,22.540000,20.7,O=CNC(=O)C=O,,[]
6,1073.861983,13.6,0.060159,6.5,0.156600,7.8,22.178000,18.9,C#CC1=NC=NN=N1,,[]
6,1077.773250,14.0,0.069424,18.4,0.153600,5.8,24.516000,34.0,CC1=NON=NC1=O,,[]
6,1146.792389,21.6,0.074717,26.9,0.147500,3.5,28.109000,66.0,N=C1C=NON=NC1=N,,[]
6,1150.575016,22.5,0.082193,40.9,0.144200,3.1,24.691000,35.3,CN=C1ON=NC=N1,,[]
6,1156.840698,23.3,0.079509,38.4,0.155700,7.5,21.536000,13.1,N=C1NC=CC1=O,,[]
6,1177.616910,25.5,0.068751,17.6,0.148200,3.8,27.313000,59.1,OCC(=O)C(=O)C#N,,[]
6,1182.442457,26.7,0.062988,8.9,0.142100,2.5,26.550000,51.8,O=C1ON=NC=CC1=O,,[]
6,1199.004942,30.0,0.072562,22.4,0.142500,2.7,23.296000,26.7,OC1=COC(=O)C=N1,,[]
6,1334.600955,54.9,0.096175,63.1,0.155500,6.9,22.491000,20.2,O=C1C=C2CN3C2C13,,[]
6,1336.210516,55.3,0.101832,70.2,0.143400,2.9,22.671000,21.6,O=C1CCCC1=O,,[]
6,1348.314547,58.0,0.117945,80.0,0.137400,1.5,31.735000,90.9,NC(=[NH2+])C(CO)=N[O-],,[]
6,1372.779259,61.8,0.104432,72.9,0.139200,1.6,30.171000,82.0,CN=C(N)C(=O)C=O,,[]
6,1380.152495,63.3,0.103025,71.8,0.132200,1.3,27.550000,61.3,NC1=[NH+]C2=C(C1)N=N[N-]2,,[]
6,1386.848648,64.2,0.076672,30.4,0.130900,1.1,28.539000,70.4,O=C1NC=C(C#C)C1=O,,[]
6,1424.986164,69.8,0.098441,65.8,0.106500,0.2,33.210000,94.9,[NH3+]CC#CC#CC([O-])=O,,[]
6,1482.157297,75.6,0.099670,66.9,0.126700,0.9,29.788000,80.2,O=C1CNC(C#C)C1=O,,[]
6,1492.703222,76.4,0.106306,73.5,0.140100,2.2,26.694000,53.5,CC1=CCC(=O)C1=O,,[]
6,1599.184049,83.8,0.126135,84.5,0.103500,0.0,23.509000,27.8,C1=C2C3C4C1C1C2C3N41,,[]
7,358.757206,0.0,0.026603,0.3,0.226300,62.8,6.413000,0.0,C=O,,[]
7,478.904563,0.3,0.017147,0.0,0.622100,99.8,12.639000,0.3,FC(F)(F)F,,[]
7,605.972721,0.5,0.025718,0.2,0.246900,75.8,13.622000,0.6,O=C1ON=NO1,,[]
7,699.287145,0.6,0.033264,0.5,0.224300,61.1,17.598000,4.6,FC(F)(F)C=O,,[]
7,734.216833,0.8,0.035547,0.8,0.200400,36.5,19.569000,9.8,O=N(=O)C1=NON=N1,,[]
7,795.631812,1.2,0.042706,1.4,0.172100,16.6,17.150000,4.0,FC1=CN=NN=N1,,[]
7,798.442427,1.4,0.055704,6.2,0.219100,56.2,15.692000,1.7,O=CNC=O,,[]
7,818.179483,1.5,0.043872,1.7,0.167200,13.4,16.536000,2.5,FC1=NC=NN=N1,,[]
7,841.086716,2.0,0.042374,1.2,0.208000,44.6,18.783000,8.2,C#CC1=NON=N1,,[]
7,855.199404,2.3,0.045968,2.2,0.115100,0.8,18.951000,8.3,O=CC(=O)C=O,,[]
7,936.198955,4.3,0.044521,1.8,0.165400,12.8,25.306000,41.8,N=C1N=NON=NC1=O,,[]
7,993.370088,7.2,0.034807,0.6,0.155000,6.3,23.797000,30.6,O=C(C#N)C(=O)C#N,,[]
7,1028.408334,10.6,0.036026,0.9,0.178900,21.2,23.569000,29.5,O=C(C#N)C#CC#N,,[]
7,1424.986164,70.6,0.098441,65.8,0.106500,0.2,33.210000,94.9,[NH3+]CC#CC#CC([O-])=O,,[]
7,1599.184049,84.0,0.126135,84.6,0.103500,0.0,23.509000,28.9,C1=C2C3C4C1C1C2C3N41,,[]
8,358.757206,0.0,0.026603,0.3,0.226300,59.2,6.413000,0.0,C=O,,[]
8,478.904563,0.3,0.017147,0.0,0.622100,99.9,12.639000,0.4,FC(F)(F)F,,[]
8,605.972721,0.4,0.025718,0.1,0.246900,72.3,13.622000,0.7,O=C1ON=NO1,,[]
8,662.444181,0.5,0.038285,1.1,0.222700,55.9,14.948000,1.1,OC1=NON=N1,,[]
8,699.287145,0.8,0.033264,0.4,0.224300,57.7,17.598000,4.8,FC(F)(F)C=O,,[]
8,734.216833,0.9,0.035547,0.7,0.200400,34.7,19.569000,9.6,O=N(=O)C1=NON=N1,,[]
8,795.631812,1.3,0.042706,1.3,0.172100,16.1,17.150000,4.3,FC1=CN=NN=N1,,[]
8,798.442427,1.5,0.055704,6.3,0.219100,53.1,15.692000,1.7,O=CNC=O,,[]
8,818.179483,1.6,0.043872,1.7,0.167200,13.2,16.536000,2.5,FC1=NC=NN=N1,,[]
8,841.086716,2.1,0.042374,1.2,0.208000,41.9,18.783000,8.1,C#CC1=NON=N1,,[]
8,855.199404,2.4,0.045968,2.3,0.115100,0.8,18.951000,8.3,O=CC(=O)C=O,,[]
8,936.198955,4.5,0.044521,1.9,0.165400,12.5,25.306000,39.3,N=C1N=NON=NC1=O,,[]
8,993.370088,7.6,0.034807,0.5,0.155000,6.1,23.797000,29.2,O=C(C#N)C(=O)C#N,,[]
8,1028.408334,10.9,0.036026,0.8,0.178900,20.8,23.569000,27.9,O=C(C#N)C#CC#N,,[]
8,1342.710887,52.8,0.102209,65.6,0.093800,0.0,30.012000,79.9,NC(=[NH2+])C1=NOC(=N)[N-]1,,[]
8,1424.986164,65.6,0.098441,60.9,0.106500,0.3,33.210000,92.8,[NH3+]CC#CC#CC([O-])=O,,[]
8,1599.184049,78.7,0.126135,79.1,0.103500,0.1,23.509000,27.3,C1=C2C3C4C1C1C2C3N41,,[]
9,358.757206,0.0,0.026603,0.2,0.226300,57.1,6.413000,0.0,C=O,,[]
9,478.904563,0.2,0.017147,0.0,0.622100,99.9,12.639000,0.4,FC(F)(F)F,,[]
9,605.972721,0.4,0.025718,0.1,0.246900,69.6,13.622000,0.6,O=C1ON=NO1,,[]
9,662.444181,0.5,0.038285,0.9,0.222700,53.6,14.948000,1.2,OC1=NON=N1,,[]
9,699.287145,0.7,0.033264,0.4,0.224300,55.5,17.598000,4.8,FC(F)(F)C=O,,[]
9,734.216833,0.8,0.035547,0.6,0.200400,32.1,19.569000,9.6,O=N(=O)C1=NON=N1,,[]
9,795.021873,1.2,0.051491,3.4,0.162700,10.0,14.143000,0.7,C1=NN=NC=N1,,[]
9,795.631812,1.3,0.042706,1.2,0.172100,14.8,17.150000,4.2,FC1=CN=NN=N1,,[]
9,818.179483,1.6,0.043872,1.5,0.167200,12.1,16.536000,2.6,FC1=NC=NN=N1,,[]
9,841.086716,2.1,0.042374,1.1,0.208000,39.6,18.783000,8.0,C#CC1=NON=N1,,[]
9,855.199404,2.4,0.045968,2.0,0.115100,0.7,18.951000,8.2,O=CC(=O)C=O,,[]
9,936.198955,4.2,0.044521,1.6,0.165400,11.4,25.306000,38.2,N=C1N=NON=NC1=O,,[]
9,993.370088,7.3,0.034807,0.5,0.155000,5.6,23.797000,28.1,O=C(C#N)C(=O)C#N,,[]
9,1028.408334,10.7,0.036026,0.7,0.178900,18.9,23.569000,26.7,O=C(C#N)C#CC#N,,[]
9,1342.710887,49.3,0.102209,60.8,0.093800,0.0,30.012000,77.5,NC(=[NH2+])C1=NOC(=N)[N-]1,,[]
9,1424.986164,61.1,0.098441,56.7,0.106500,0.2,33.210000,90.6,[NH3+]CC#CC#CC([O-])=O,,[]
9,1599.184049,74.9,0.126135,74.5,0.103500,0.1,23.509000,26.2,C1=C2C3C4C1C1C2C3N41,,[]
10,358.757206,0.0,0.026603,0.2,0.226300,58.7,6.413000,0.0,C=O,,[]
10,478.904563,0.2,0.017147,0.0,0.622100,99.9,12.639000,0.5,FC(F)(F)F,,[]
10,605.972721,0.3,0.025718,0.1,0.246900,70.9,13.622000,0.8,O=C1ON=NO1,,[]
10,612.158710,0.4,0.036943,0.7,0.155500,6.1,12.147000,0.4,O=CC=O,,[]
10,699.287145,0.8,0.033264,0.3,0.224300,57.2,17.598000,5.3,FC(F)(F)C=O,,[]
10,734.216833,0.9,0.035547,0.5,0.200400,33.6,19.569000,10.1,O=N(=O)C1=NON=N1,,[]
10,788.113621,1.4,0.051463,3.7,0.135500,1.3,14.117000,0.9,C1=NN=CN=N1,,[]
10,855.199404,2.7,0.045968,2.0,0.115100,0.6,18.951000,8.6,O=CC(=O)C=O,,[]
10,993.370088,8.2,0.034807,0.4,0.155000,5.7,23.797000,28.9,O=C(C#N)C(=O)C#N,,[]
10,1028.408334,11.6,0.036026,0.6,0.178900,19.8,23.569000,27.7,O=C(C#N)C#CC#N,,[]
10,1342.710887,50.2,0.102209,62.7,0.093800,0.0,30.012000,79.1,NC(=[NH2+])C1=NOC(=N)[N-]1,,[]
10,1424.986164,61.9,0.098441,57.8,0.106500,0.2,33.210000,91.3,[NH3+]CC#CC#CC([O-])=O,,[]
10,1599.184049,76.7,0.126135,76.3,0.103500,0.1,23.509000,27.3,C1=C2C3C4C1C1C2C3N41,,[]
11,358.757206,0.0,0.026603,0.2,0.226300,56.4,6.413000,0.0,C=O,,[]
11,478.904563,0.2,0.017147,0.0,0.622100,99.9,12.639000,0.7,FC(F)(F)F,,[]
11,605.972721,0.3,0.025718,0.1,0.246900,68.9,13.622000,1.0,O=C1ON=NO1,,[]
11,612.158710,0.4,0.036943,0.8,0.155500,5.8,12.147000,0.6,O=CC=O,,[]
11,699.287145,0.8,0.033264,0.3,0.224300,54.9,17.598000,5.0,FC(F)(F)C=O,,[]
11,734.216833,1.0,0.035547,0.5,0.200400,32.4,19.569000,9.8,O=N(=O)C1=NON=N1,,[]
11,788.113621,1.3,0.051463,3.6,0.135500,1.4,14.117000,1.0,C1=NN=CN=N1,,[]
11,831.650856,2.4,0.036304,0.7,0.194700,28.0,18.651000,8.0,O=C(C#C)C#N,,[]
11,855.199404,2.8,0.045968,1.9,0.115100,0.8,18.951000,8.4,O=CC(=O)C=O,,[]
11,993.370088,8.2,0.034807,0.4,0.155000,5.4,23.797000,27.8,O=C(C#N)C(=O)C#N,,[]
11,1028.408334,11.3,0.036026,0.6,0.178900,19.2,23.569000,26.6,O=C(C#N)C#CC#N,,[]
11,1342.710887,47.2,0.102209,58.9,0.093800,0.0,30.012000,76.3,NC(=[NH2+])C1=NOC(=N)[N-]1,,[]
11,1355.687155,49.7,0.096036,52.1,0.111100,0.4,26.008000,43.4,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
11,1424.986164,58.4,0.098441,54.4,0.106500,0.3,33.210000,89.2,[NH3+]CC#CC#CC([O-])=O,,[]
11,1599.184049,73.0,0.126135,72.5,0.103500,0.2,23.509000,26.2,C1=C2C3C4C1C1C2C3N41,,[]
12,358.757206,0.0,0.026603,0.3,0.226300,55.0,6.413000,0.0,C=O,,[]
12,478.904563,0.2,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
12,551.957961,0.3,0.026540,0.2,0.206600,37.1,11.329000,0.5,O=CC#N,,[]
12,605.972721,0.3,0.025718,0.1,0.246900,67.2,13.622000,1.0,O=C1ON=NO1,,[]
12,612.158710,0.4,0.036943,0.8,0.155500,5.8,12.147000,0.7,O=CC=O,,[]
12,734.216833,1.0,0.035547,0.5,0.200400,31.7,19.569000,9.9,O=N(=O)C1=NON=N1,,[]
12,788.113621,1.5,0.051463,3.7,0.135500,1.4,14.117000,1.1,C1=NN=CN=N1,,[]
12,831.650856,2.6,0.036304,0.7,0.194700,27.4,18.651000,8.0,O=C(C#C)C#N,,[]
12,855.199404,3.0,0.045968,2.1,0.115100,0.8,18.951000,8.4,O=CC(=O)C=O,,[]
12,993.370088,8.0,0.034807,0.4,0.155000,5.5,23.797000,27.2,O=C(C#N)C(=O)C#N,,[]
12,1028.408334,11.0,0.036026,0.6,0.178900,18.8,23.569000,26.1,O=C(C#N)C#CC#N,,[]
12,1342.710887,44.9,0.102209,55.5,0.093800,0.0,30.012000,74.3,NC(=[NH2+])C1=NOC(=N)[N-]1,,[]
12,1355.687155,47.2,0.096036,48.8,0.111100,0.4,26.008000,42.4,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
12,1424.986164,55.2,0.098441,51.3,0.106500,0.3,33.210000,88.3,[NH3+]CC#CC#CC([O-])=O,,[]
12,1599.184049,69.9,0.126135,69.3,0.103500,0.2,23.509000,25.7,C1=C2C3C4C1C1C2C3N41,,[]
13,213.087785,0.0,0.021375,0.1,0.361500,98.6,6.002000,0.0,O,,[]
13,358.757206,0.1,0.026603,0.3,0.226300,54.8,6.413000,0.1,C=O,,[]
13,478.904563,0.2,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
13,551.957961,0.3,0.026540,0.2,0.206600,37.0,11.329000,0.6,O=CC#N,,[]
13,605.972721,0.4,0.025718,0.2,0.246900,66.8,13.622000,1.1,O=C1ON=NO1,,[]
13,612.158710,0.5,0.036943,0.9,0.155500,5.8,12.147000,0.7,O=CC=O,,[]
13,734.216833,1.0,0.035547,0.6,0.200400,31.7,19.569000,9.7,O=N(=O)C1=NON=N1,,[]
13,788.113621,1.5,0.051463,3.8,0.135500,1.4,14.117000,1.2,C1=NN=CN=N1,,[]
13,807.956098,2.3,0.033974,0.5,0.158400,8.0,21.297000,14.7,FC1=NON=NC1=O,,[]
13,831.650856,2.6,0.036304,0.8,0.194700,27.4,18.651000,7.8,O=C(C#C)C#N,,[]
13,855.199404,3.0,0.045968,2.2,0.115100,0.7,18.951000,8.2,O=CC(=O)C=O,,[]
13,993.370088,8.1,0.034807,0.6,0.155000,5.4,23.797000,26.6,O=C(C#N)C(=O)C#N,,[]
13,1342.710887,43.5,0.102209,53.4,0.093800,0.0,30.012000,73.9,NC(=[NH2+])C1=NOC(=N)[N-]1,,[]
13,1355.687155,45.8,0.096036,46.9,0.111100,0.4,26.008000,42.1,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
13,1424.986164,53.4,0.098441,49.4,0.106500,0.3,33.210000,88.2,[NH3+]CC#CC#CC([O-])=O,,[]
13,1599.184049,68.8,0.126135,68.1,0.103500,0.2,23.509000,25.1,C1=C2C3C4C1C1C2C3N41,,[]
14,213.087785,0.0,0.021375,0.1,0.361500,98.7,6.002000,0.0,O,,[]
14,358.757206,0.1,0.026603,0.3,0.226300,53.4,6.413000,0.1,C=O,,[]
14,478.904563,0.2,0.017147,0.0,0.622100,99.9,12.639000,0.7,FC(F)(F)F,,[]
14,551.957961,0.3,0.026540,0.2,0.206600,35.9,11.329000,0.5,O=CC#N,,[]
14,605.972721,0.4,0.025718,0.1,0.246900,65.4,13.622000,1.1,O=C1ON=NO1,,[]
14,612.158710,0.4,0.036943,0.8,0.155500,5.7,12.147000,0.7,O=CC=O,,[]
14,734.216833,1.1,0.035547,0.6,0.200400,30.5,19.569000,9.3,O=N(=O)C1=NON=N1,,[]
14,788.113621,1.6,0.051463,3.9,0.135500,1.4,14.117000,1.2,C1=NN=CN=N1,,[]
14,807.956098,2.4,0.033974,0.4,0.158400,7.8,21.297000,14.4,FC1=NON=NC1=O,,[]
14,831.650856,2.7,0.036304,0.7,0.194700,26.3,18.651000,7.6,O=C(C#C)C#N,,[]
14,855.199404,3.0,0.045968,2.1,0.115100,0.7,18.951000,8.0,O=CC(=O)C=O,,[]
14,993.370088,7.9,0.034807,0.5,0.155000,5.3,23.797000,25.6,O=C(C#N)C(=O)C#N,,[]
14,1342.710887,41.6,0.102209,51.0,0.093800,0.0,30.012000,72.5,NC(=[NH2+])C1=NOC(=N)[N-]1,,[]
14,1355.687155,43.9,0.096036,44.5,0.111100,0.4,26.008000,40.7,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
14,1424.986164,51.1,0.098441,46.9,0.106500,0.3,33.210000,87.4,[NH3+]CC#CC#CC([O-])=O,,[]
14,1599.184049,66.4,0.126135,65.9,0.103500,0.1,23.509000,24.1,C1=C2C3C4C1C1C2C3N41,,[]
