generation,section,smiles,coordList,functionalization,success_prob
0,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],"[{'functional_group': 'chloro', 'smiles_inds': [23]}]",2.345935176209806e-10
0,bottom,C[Si](C)(C)C(S[Ge](SC([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)SC([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C,"[5, 7, 21]","[{'functional_group': 'phenyl', 'smiles_inds': [12]}]",1.6430772291021272e-09
0,bottom,C1CCCCCCCCCCCP2CCCCCCCCCCCCCCCCCCCCCCP(CCCCCCCCCC1)CCCCCCCCCCCCCCCCCCCCCC2,"[12, 35]","[{'functional_group': 'carbonyl', 'smiles_inds': [9]}, {'functional_group': 'iodo', 'smiles_inds': [4]}]",2.628913566889471e-09
0,bottom,CCC(C)(C)c1cc(C(c2cc(cc(c2OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c2cc(cc(c2OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c(OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)c(c1)C(C)(C)CC,"[21, 24, 59, 62, 92, 95]","[{'functional_group': 'chloro', 'smiles_inds': [57]}]",3.0030546985347547e-09
0,bottom,C[Si](C)(C)C(P([Ge](P(C([Si](C)(C)C)[Si](C)(C)C)c1ccccc1)P(C([Si](C)(C)C)[Si](C)(C)C)c1ccccc1)c1ccccc1)[Si](C)(C)C,"[5, 7, 23]","[{'functional_group': 'trifluro', 'smiles_inds': [31]}]",1.4921192656931543e-08
0,bottom,CCCCCCCCCCCC1c2cc3C(CCCCCCCCCCC)c4cc5C(CCCCCCCCCCC)c6cc(C(CCCCCCCCCCC)c7cc1c(OCCOCCOCCOCCOc3cc2OC)cc7OC)c(OCCOCCOCCOCCOc5cc4OC)cc6OC,"[87, 90, 102]","[{'functional_group': 'iodo', 'smiles_inds': [0]}, {'functional_group': 'chloro', 'smiles_inds': [79]}]",2.2537267506841144e-08
0,bottom,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Cc1cccc(CP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[c-]1,"[27, 62, 117]","[{'functional_group': 'tribromo', 'smiles_inds': [28]}, {'functional_group': 'trifluro', 'smiles_inds': [61]}]",2.5477804666908647e-08
0,bottom,C[Si](C)(C)C(P([Ge](P(C([Si](C)(C)C)[Si](C)(C)C)c1ccccc1)P(C([Si](C)(C)C)[Si](C)(C)C)c1ccccc1)c1ccccc1)[Si](C)(C)C,"[5, 7, 23]","[{'functional_group': 'methyl', 'smiles_inds': [26]}, {'functional_group': 'amino', 'smiles_inds': [22]}]",2.8146451494297803e-08
0,bottom,C1CCCP(CCCCCCC=CCCCCCCP(CCCCCCC=CCCCCCCP(CCCCCCC=CCC1)c1ccccc1)c1ccccc1)c1ccccc1,"[4, 34, 19]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [3]}]",3.6896523555756415e-08
0,bottom,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Cc1cccc(CP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[c-]1,"[27, 62, 117]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [55]}, {'functional_group': 'bromo', 'smiles_inds': [58]}]",4.269355906731102e-08
0,median,CC(N=Cc1ccccc1[O-])C1CCCCC1,"[10, 2]",[],0.388466561335074
0,median,O=C(CN1c2ccccc2N=C1C1=CSC=N1)Nc1ccccc1,"[10, 16]","[{'functional_group': 'carboxyl', 'smiles_inds': [23]}]",0.38847296820069227
0,median,OCCN1C=C(N=N1)c1ccccn1,"[3, 6]",[],0.38849985420311245
0,median,CC(=O)[C-](Sc1ccccn1)C(C)=O,"[3, 10]","[{'functional_group': 'thiol', 'smiles_inds': [9]}]",0.38851263824751336
0,median,FC(F)(F)c1ccc([c-]c1)c1ccc2cccc(N3CCCCC3)c2n1,"[8, 25, 18]","[{'functional_group': 'iodo', 'smiles_inds': [19]}]",0.3885168501981264
0,median,COc1ccc(C=Nc2ccc(cc2)C(C)=NOCc2ccccc2)c([O-])c1,"[7, 26]","[{'functional_group': 'cyanimide', 'smiles_inds': [27]}]",0.3885519754625941
0,median,CC1(C)COC(=N1)C(C)(C1c2ccccc2c2ccccc12)C1=NC(C)(C)CO1,"[6, 23]","[{'functional_group': 'carboxylate', 'smiles_inds': [0]}]",0.38858620824950924
0,median,C1CCC(=CC1)CCN=CC1=CC=C[N-]1,"[14, 8]","[{'functional_group': 'cyano', 'smiles_inds': [6]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [4]}]",0.3885959857744332
0,median,C1OC(=NC1Cc1ccccc1)C1=NC(CO1)Cc1ccccc1,"[13, 3]","[{'functional_group': 'chloro', 'smiles_inds': [8]}]",0.38860303071025293
0,median,Cc1c[c-]c(cc1C)C(=O)C12CC3CC(CC(C3)C1)C2,"[9, 3]","[{'functional_group': 'cyano', 'smiles_inds': [16]}]",0.3886164783769123
0,median,O=C(NN=C(c1ccccc1)c1ccccn1)c1ccccc1,"[16, 3]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [20]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [14]}]",0.38862321238265973
0,median,C[NH+](C)CCCN=Cc1ccccc1[S-],"[14, 6]","[{'functional_group': 'carbonyl', 'smiles_inds': [5]}]",0.38863842793293896
0,median,NN(c1cccc(n1)c1ccccn1)c1cccc(n1)c1ccccn1,"[25, 13]","[{'functional_group': 'trifluro', 'smiles_inds': [0]}, {'functional_group': 'chloro', 'smiles_inds': [23]}]",0.38866735098255106
0,median,CC(CC(C)(C)[CH2-])=NOC(C)(C)C(=O)[O-],"[14, 7, 6]","[{'functional_group': 'ether', 'smiles_inds': [4]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}]",0.3886806455973505
0,median,Clc1ccc(cc1)C=Nc1ccccc1[S-],"[15, 8]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [12]}, {'functional_group': 'amide', 'smiles_inds': [3]}]",0.38872495154282627
0,median,Cc1cccc(C)c1C(=C1N=C(C)C(=C1C)I)C1=C(C)C(=C(C)[N-]1)I,"[23, 10]",[],0.3887267735659179
0,median,C1CN=C2N(C1)CCCN2c1ccc2ccc3cccnc3c2n1,"[2, 9, 4]",[],0.3887321471479712
0,median,COc1cccc(C=NN=C([S-])NC(c2ccccc2)(c2ccccc2)c2ccccc2)c1[O-],"[11, 33, 8]",[],0.3888407717560858
0,median,COc1ccc([O-])c(C=NN=C([S-])NC(c2ccccc2)(c2ccccc2)c2ccccc2)c1,"[12, 6, 9]",[],0.38884077175608606
0,median,Cc1ccc(NC(Nc2ccc(C)c[c-]2)=Nc2ccc(C)cc2)cc1,"[15, 14]",[],0.38889286457108163
0,top,[NH3+]C1C([O-])C([NH3+])C([O-])C([NH3+])C1[O-],"[3, 7, 11]","[{'functional_group': 'trichloro', 'smiles_inds': [5]}, {'functional_group': 'iodo', 'smiles_inds': [1]}]",0.9780520209235318
0,top,Oc1cccc(n1)C(=O)[O-],"[6, 9]","[{'functional_group': 'carboxylate', 'smiles_inds': [2]}, {'functional_group': 'aldehyde', 'smiles_inds': [3]}, {'functional_group': 'carboxylate', 'smiles_inds': [4]}]",0.9782284960376254
0,top,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN1C2=O)C%12=O)C9=O)C6=O)C3=O,"[0, 59]","[{'functional_group': 'methyl_ester', 'smiles_inds': [26]}]",0.9802412766189842
0,top,N1C(c2ccccn2)C23C4=C5C6=C7C8=C9c%10c%11c%12c%13c%14c%10c8c8c%10c%14c%14c%13c%13c%15c%12c%12c%11c%11C9=C6C6=C4C4=C9c(c%12c%12c%15c%15c%13c%13c%14c%14c%10c%10c8c7c5c5c%10c7c%14c%13c8c%15c(c9%12)C(=C24)c8c7C35C1c1ccccn1)c%116,[0],[],0.9814375793343064
0,top,O=C1NC2NC(=O)N3CN4C5C6N(C7N8C9C%10N(CN%11C%12C(NC%11=O)NC(=O)N%12CN%10C(=O)N9C(N6C4=O)c4ccccc74)C8=O)C(=O)N5CN1C23,[24],"[{'functional_group': 'trifluro', 'smiles_inds': [8]}]",0.9837420464778666
0,top,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN1C2=O)C%12=O)C9=O)C6=O)C3=O,"[0, 59]",[],0.9855662653767812
0,top,O=C1c2[c-]c3c4c5[c-]c6C(=O)C7(c8ccccc8)C(=NC8(c9ccccn9)c9c1c1c2c2c3c3c%10c4c4c%11c5c5c6c6c%12C%13=C%14C%15=C%16C%17=C%18C(=C%19C3=C2C2=C3C%19=C%18C%18=C%16c%16c%14c%12c(c%12c%16c%18c3c(c12)c9%12)c8c76)C%10=C4C%17=C%15C%11=C5%13)c1ccccc1,"[7, 3, 10]","[{'functional_group': 'phenyl', 'smiles_inds': [81]}, {'functional_group': 'chloro', 'smiles_inds': [13]}]",0.9866052314784112
0,top,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN1C2=O)C%12=O)C9=O)C6=O)C3=O,"[0, 59]","[{'functional_group': 'phosphonate', 'smiles_inds': [15]}]",0.9872265843111241
0,top,O=C(NCCNC(=O)c1ccc(C(=O)NCCNC(=O)C2=C([O-])C(=O)C=CO2)c([O-])c1[O-])C1=C([O-])C(=O)C=CO1,"[36, 34, 31, 29, 22, 24]","[{'functional_group': 'methyl', 'smiles_inds': [9]}, {'functional_group': 'carboxyllic_acid', 'smiles_inds': [16]}]",0.9874061789303002
0,top,O=C1c2[c-]c3c4c5[c-]c6C(=O)C7(c8ccccc8)C(=NC8(c9ccccn9)c9c1c1c2c2c3c3c%10c4c4c%11c5c5c6c6c%12C%13=C%14C%15=C%16C%17=C%18C(=C%19C3=C2C2=C3C%19=C%18C%18=C%16c%16c%14c%12c(c%12c%16c%18c3c(c12)c9%12)c8c76)C%10=C4C%17=C%15C%11=C5%13)c1ccccc1,"[7, 3, 10]","[{'functional_group': 'ketone', 'smiles_inds': [17]}]",0.9874152204681844
0,top,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN%15C%16C%17N(CN%18C%19C%20N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN%16C(=O)N%17CN%19C(=O)N%20CN1C2=O)C%18=O)C%15=O)C%12=O)C9=O)C6=O)C3=O,"[0, 73]","[{'functional_group': 'trifluro', 'smiles_inds': [11]}, {'functional_group': 'amide', 'smiles_inds': [23]}]",0.9875773302231063
0,top,O=C(NCCNC(=O)c1ccc(C(=O)NCCNC(=O)C2=C([O-])C(=O)C=CO2)c([O-])c1[O-])C1=C([O-])C(=O)C=CO1,"[36, 34, 31, 29, 22, 24]",[],0.9891730485106595
0,top,NC(=NN=C([O-])C(=NNC(=O)c1cccc(n1)C(=O)NN=C(C([O-])=NN=C(N)c1ccccn1)c1ccccc1)c1ccccc1)c1ccccn1,"[23, 5, 51, 2, 25, 33]","[{'functional_group': 'aldehyde', 'smiles_inds': [13]}, {'functional_group': 'amino', 'smiles_inds': [39]}]",0.9895399996755923
0,top,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN%15C%16C%17N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11C4OC(N%13C(=O)N%14CN%16C(=O)N%17CN1C2=O)c1ccccc41)C%15=O)C%12=O)C9=O)C6=O)C3=O,"[75, 73]",[],0.9895754848922294
0,top,O=C1c2[c-]c3c4c5[c-]c6C(=O)C7(c8ccccc8)C(=NC8(c9ccccn9)c9c1c1c2c2c3c3c%10c4c4c%11c5c5c6c6c%12C%13=C%14C%15=C%16C%17=C%18C(=C%19C3=C2C2=C3C%19=C%18C%18=C%16c%16c%14c%12c(c%12c%16c%18c3c(c12)c9%12)c8c76)C%10=C4C%17=C%15C%11=C5%13)c1ccccc1,"[7, 3, 10]",[],0.989622333298453
0,top,N1C(c2ccccn2)C23C4=C5C6=C7C8=C9c%10c%11c%12c%13c%14c%10c8c8c%10c%14c%14c%13c%13c%15c%12c%12c%11c%11C9=C6C6=C4C4=C9c(c%12c%12c%15c%15c%13c%13c%14c%14c%10c%10c8c7c5c5c%10c7c%14c%13c8c%15c(c9%12)C(=C24)c8c7C35C1c1ccccn1)c%116,[0],"[{'functional_group': 'chloro', 'smiles_inds': [69]}, {'functional_group': 'chloro', 'smiles_inds': [71]}, {'functional_group': 'tribromo', 'smiles_inds': [70]}]",0.9896481079230198
0,top,O=C1c2[c-]c3c4c5[c-]c6C(=O)C7(c8ccccc8)C(=NC8(c9ccccn9)c9c1c1c2c2c3c3c%10c4c4c%11c5c5c6c6c%12C%13=C%14C%15=C%16C%17=C%18C(=C%19C3=C2C2=C3C%19=C%18C%18=C%16c%16c%14c%12c(c%12c%16c%18c3c(c12)c9%12)c8c76)C%10=C4C%17=C%15C%11=C5%13)c1ccccc1,"[7, 3, 10]","[{'functional_group': 'cyano', 'smiles_inds': [14]}]",0.9906249198840887
0,top,O=C1c2[c-]c3c4c5[c-]c6C(=O)C7(c8ccccc8)C(=NC8(c9ccccn9)c9c1c1c2c2c3c3c%10c4c4c%11c5c5c6c6c%12C%13=C%14C%15=C%16C%17=C%18C(=C%19C3=C2C2=C3C%19=C%18C%18=C%16c%16c%14c%12c(c%12c%16c%18c3c(c12)c9%12)c8c76)C%10=C4C%17=C%15C%11=C5%13)c1ccccc1,"[7, 3, 10]","[{'functional_group': 'cyano', 'smiles_inds': [25]}]",0.9906249198840887
0,top,CC1(N=C(c2ccccc2)C23C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%14=C%11C8=C6C6=C4C4=C8C%11=C%15C%16=C(C%17=C%12C%12=C%10C%10=C9C9=C7C7=C5C2=C2C5=C%18C%19=C%20C(=C%12C%17=C%12C%20=C%17C(=C%16%12)C%11=C(C2=C%18%17)C138)C%10=C%19C9=C75)C%13=C%15C4=C%146)C(=O)[O-],"[72, 2]","[{'functional_group': 'chloro', 'smiles_inds': [9]}]",0.991134891844903
0,top,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN%15C%16C%17N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN%16C(=O)N%17CN1C2=O)C%15=O)C%12=O)C9=O)C6=O)C3=O,"[65, 67, 69]",[],0.9918278329882029
1,bottom,CP(CCP(C)c1c(cc(cc1C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c1c(cc(cc1C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)C([Si-](C)C)[Si](C)(C)C,"[4, 72, 1]","[{'functional_group': 'amino', 'smiles_inds': [25]}]",3.3521897856882743e-16
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c(Sc2ccccc2Sc2ccccc2Sc2ccccc2Sc2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]",[],2.6120708432110655e-15
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c([Se]c2ccccc2Sc2ccccc2Sc2ccccc2[Se]c2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]",[],8.427133378894835e-15
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c(Sc2ccccc2[Se]c2ccccc2[Se]c2ccccc2Sc2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': 'phosphonate', 'smiles_inds': [55]}]",1.0603173656303505e-14
1,bottom,CCCC[P](CCCC)(CCCC)CCP(CCP(CCP(CC[P](CCCC)(CCCC)CCCC)CC[P](CCCC)(CCCC)CCCC)c1ccccc1)CC[P](CCCC)(CCCC)CCCC,"[15, 18, 21]","[{'functional_group': 'ethyl', 'smiles_inds': [38]}, {'functional_group': 'amide', 'smiles_inds': [37]}]",1.5641781083774618e-13
1,bottom,C[Si](C)(C)c1cc(cc(c1)[Si](C)(C)C)C(C(=O)Nc1cccc(NC(=O)C(c2cc(cc(c2)[Si](C)(C)C)[Si](C)(C)C)(c2cc(cc(c2)[Si](C)(C)C)[Si](C)(C)C)c2cc(cc(c2)[Si](C)(C)C)[Si](C)(C)C)c1[S-])(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C,"[70, 16]",[],3.2828853288883515e-13
1,bottom,CC(C)(C)c1cc2c(OP(Oc3c2cc(cc3C(C)(C)C)C(C)(C)C)O[Si]2(O[Si]3(O[Si](OP4Oc5c(cc(cc5C(C)(C)C)C(C)(C)C)c5cc(cc(c5O4)C(C)(C)C)C(C)(C)C)(O[Si]4(O[Si](O3)(O[Si](O2)(O[Si](O4)(O[Si](C)(c2ccccc2)c2ccccc2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)c(c1)C(C)(C)C,"[9, 32]","[{'functional_group': 'cyano', 'smiles_inds': [114]}]",1.3421368561959082e-10
1,bottom,C[Si](C)(C)c1cc(cc(c1)[Si](C)(C)C)P(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1ccccc1P(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C,"[35, 14]",[],4.0714970587299035e-10
1,bottom,CCC(C)(C)c1cc(C(c2cc(cc(c2OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c2cc(cc(c2OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c(OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)c(c1)C(C)(C)CC,"[21, 24, 59, 62, 92, 95]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [101]}, {'functional_group': 'tribromo', 'smiles_inds': [77]}]",6.647962691913758e-10
1,bottom,CCC(C)(C)c1cc(C(c2cc(cc(c2OCCCNC(=O)CP(=S)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c2cc(cc(c2OCCCNC(=O)CP(=S)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c(OCCCNC(=O)CP(=S)(c2ccccc2)c2ccccc2)c(c1)C(C)(C)CC,"[21, 59, 92]","[{'functional_group': 'carboxyl', 'smiles_inds': [56]}]",2.7636281185055305e-09
