generation,E_at,E_at_percentile,zvpe,zvpe_percentile,e_gap,e_gap_percentile,C_v,C_v_percentile,SMILES,coordList,functionalization
4,1023.841948,6.3,0.060068,4.6,0.159000,7.7,21.797000,12.6,FC1=NOC(=N)C=N1,,[]
4,1028.867044,6.6,0.068221,12.9,0.203700,43.4,19.066000,5.4,O=CC1=CNN=N1,,[]
4,1030.167871,6.9,0.041399,0.9,0.234400,66.0,22.647000,15.7,FC1=NC(=O)N=C(F)O1,,[]
4,1066.232095,7.4,0.052846,2.3,0.145500,2.6,25.132000,28.6,N=C1ON=NC(=N1)C#N,,[]
4,1083.134063,8.6,0.060067,4.3,0.191000,33.4,21.673000,12.0,FC1=NOC=CC1=O,,[]
4,1085.508559,8.9,0.068855,13.4,0.206900,46.3,18.010000,4.3,FC1=CN=CN=C1,,[]
4,1088.221282,9.4,0.060107,4.9,0.187500,27.7,21.078000,10.0,FC1=NN=C(F)C=C1,,[]
4,1091.232073,10.6,0.063859,6.9,0.150100,4.9,23.724000,20.3,CC(=O)C(=O)C#N,,[]
4,1107.653368,12.6,0.060824,5.7,0.201500,42.0,20.724000,8.6,FC1=CN=C(F)C=N1,,[]
4,1173.966687,19.1,0.081528,29.4,0.201300,41.4,19.287000,5.7,OC1=CN=CC=N1,,[]
4,1181.136610,20.3,0.079159,26.6,0.172900,15.1,19.642000,6.0,O=C1C=CC2OC12,,[]
4,1187.514616,20.9,0.064207,7.7,0.146400,3.4,25.048000,27.1,O=CC(=O)C1=NON=C1,,[]
4,1252.590486,28.9,0.080839,29.1,0.129500,0.3,22.789000,16.9,N1N=NC2=CN=CC2=N1,,[]
4,1295.492054,34.6,0.079728,28.0,0.153000,5.1,22.813000,17.1,O1N=CC2=CC=NC2=N1,,[]
4,1315.069095,38.0,0.074803,18.3,0.143200,2.0,28.281000,58.9,O=C(C#N)C(=O)C1CO1,,[]
4,1380.613087,50.3,0.100759,56.6,0.081400,0.0,30.409000,78.3,NC=[NH+]C1=NOC([O-])=C1,,[]
4,1399.754636,56.9,0.077335,22.0,0.139900,1.4,26.592000,40.9,O=C1C=CC(C#N)C1=O,,[]
5,213.087785,0.0,0.021375,0.0,0.361500,99.1,6.002000,0.0,O,,[]
5,670.268597,0.2,0.055410,2.7,0.322200,97.8,12.482000,0.4,CC#C,,[]
5,756.104363,0.4,0.060632,6.0,0.287200,91.1,15.855000,1.8,OCC#C,,[]
5,784.640984,0.7,0.059116,4.0,0.271500,85.8,12.360000,0.2,N1C=NN=C1,,[]
5,820.149863,0.9,0.064539,9.3,0.219400,57.3,16.955000,3.1,NC1=NNN=N1,,[]
5,860.051307,1.1,0.055030,2.4,0.302200,94.2,17.258000,3.6,C#CCC#N,,[]
5,873.688343,1.3,0.063735,7.6,0.228400,64.4,16.777000,2.9,OC1=CNN=N1,,[]
5,877.401317,1.6,0.044413,0.9,0.235500,69.6,17.407000,3.8,N#CC1=NON=C1,,[]
5,901.820848,1.8,0.064276,8.9,0.242100,73.3,16.736000,2.7,O=C1NC=NN1,,[]
5,922.371783,2.0,0.033003,0.2,0.248800,76.7,23.497000,26.9,FC(F)(F)C#CC#N,,[]
5,928.346929,2.2,0.059833,4.4,0.234000,67.6,19.861000,9.3,OC(C=O)C#N,,[]
5,942.474049,2.9,0.047857,1.6,0.221500,59.8,21.031000,12.9,O=CN1N=NOC1=O,,[]
5,942.772116,3.1,0.079595,33.1,0.254200,79.8,16.197000,2.2,O=CN1CC1,,[]
5,947.807880,3.6,0.049482,1.8,0.173400,16.7,19.145000,7.1,O1C=C2ON=NC2=N1,,[]
5,952.090005,4.0,0.062716,7.3,0.247800,76.4,15.897000,2.0,O=C1CN=CO1,,[]
5,961.520844,5.3,0.055700,2.9,0.188900,30.7,17.899000,4.2,O=CC1=NC=NO1,,[]
5,962.767706,5.6,0.046718,1.1,0.190000,32.0,21.875000,17.3,C#CC#CC#C,,[]
5,972.657883,5.8,0.039131,0.4,0.180100,21.6,24.118000,29.1,FC1=C(F)C(=O)ON=N1,,[]
5,979.719874,6.2,0.057617,3.3,0.225100,62.4,16.669000,2.4,FC1=NC=NC=N1,,[]
5,1004.244827,6.9,0.067602,13.6,0.159400,9.6,19.151000,7.6,N=C1ON=CC=N1,,[]
5,1022.511000,8.4,0.082433,36.2,0.252800,78.7,14.821000,0.9,N1C=CC=C1,,[]
5,1023.841948,9.1,0.060068,4.9,0.159000,9.1,21.797000,16.4,FC1=NOC(=N)C=N1,,[]
5,1030.167871,9.6,0.041399,0.7,0.234400,68.2,22.647000,21.6,FC1=NC(=O)N=C(F)O1,,[]
5,1031.040737,9.8,0.065376,10.7,0.156600,7.3,25.865000,39.8,NC1=NON=C1N(=O)=O,,[]
5,1066.232095,11.1,0.052846,2.2,0.145500,2.7,25.132000,35.3,N=C1ON=NC(=N1)C#N,,[]
5,1073.861983,12.0,0.060159,5.3,0.156600,7.3,22.178000,19.6,C#CC1=NC=NN=N1,,[]
5,1091.232073,14.4,0.063859,8.0,0.150100,5.1,23.724000,27.8,CC(=O)C(=O)C#N,,[]
5,1127.712964,19.1,0.047464,1.3,0.166100,13.8,24.540000,31.3,O=CC#CC#CC#N,,[]
5,1187.514616,26.4,0.064207,8.7,0.146400,3.8,25.048000,34.0,O=CC(=O)C1=NON=C1,,[]
5,1252.590486,36.0,0.080839,34.7,0.129500,0.4,22.789000,23.1,N1N=NC2=CN=CC2=N1,,[]
5,1261.424565,37.8,0.084029,37.6,0.118200,0.2,25.763000,39.3,NC1=NCC(=O)C1=O,,[]
5,1289.421528,41.3,0.079356,32.4,0.135300,1.1,23.189000,25.8,O1N=CC2=CN=CC2=N1,,[]
5,1295.492054,42.0,0.079728,33.6,0.153000,5.3,22.813000,23.3,O1N=CC2=CC=NC2=N1,,[]
5,1315.069095,46.2,0.074803,21.8,0.143200,2.2,28.281000,63.8,O=C(C#N)C(=O)C1CO1,,[]
5,1380.613087,58.7,0.100759,63.8,0.081400,0.0,30.409000,82.2,NC=[NH+]C1=NOC([O-])=C1,,[]
5,1399.754636,64.4,0.077335,26.4,0.139900,1.6,26.592000,47.8,O=C1C=CC(C#N)C1=O,,[]
6,213.087785,0.0,0.021375,0.0,0.361500,98.5,6.002000,0.0,O,,[]
6,670.268597,0.2,0.055410,3.1,0.322200,94.0,12.482000,0.4,CC#C,,[]
6,756.104363,0.4,0.060632,6.5,0.287200,87.5,15.855000,1.5,OCC#C,,[]
6,784.640984,0.5,0.059116,4.2,0.271500,82.7,12.360000,0.2,N1C=NN=C1,,[]
6,820.149863,0.7,0.064539,9.8,0.219400,54.5,16.955000,2.7,NC1=NNN=N1,,[]
6,839.487194,0.9,0.054510,2.7,0.211800,48.4,16.963000,2.9,CC(=O)C#N,,[]
6,848.879756,1.1,0.035271,0.5,0.166200,13.8,20.219000,9.6,FC1=NC(=O)ON=N1,,[]
6,873.688343,1.5,0.063735,8.2,0.228400,62.5,16.777000,2.4,OC1=CNN=N1,,[]
6,877.401317,1.6,0.044413,1.1,0.235500,67.3,17.407000,3.5,N#CC1=NON=C1,,[]
6,901.820848,1.8,0.064276,9.5,0.242100,70.5,16.736000,2.2,O=C1NC=NN1,,[]
6,922.371783,2.0,0.033003,0.2,0.248800,73.6,23.497000,27.1,FC(F)(F)C#CC#N,,[]
6,936.198955,3.1,0.044521,1.3,0.165400,13.1,25.306000,38.0,N=C1N=NON=NC1=O,,[]
6,942.772116,3.5,0.079595,33.8,0.254200,76.9,16.197000,1.8,O=CN1CC1,,[]
6,947.807880,3.8,0.049482,2.0,0.173400,16.7,19.145000,6.9,O1C=C2ON=NC2=N1,,[]
6,952.090005,4.2,0.062716,7.8,0.247800,73.3,15.897000,1.6,O=C1CN=CO1,,[]
6,961.520844,5.5,0.055700,3.3,0.188900,29.6,17.899000,4.0,O=CC1=NC=NO1,,[]
6,979.719874,6.4,0.057617,3.6,0.225100,60.0,16.669000,2.0,FC1=NC=NC=N1,,[]
6,1004.244827,6.9,0.067602,14.0,0.159400,9.5,19.151000,7.3,N=C1ON=CC=N1,,[]
6,1016.725990,8.2,0.052048,2.2,0.160100,10.2,24.066000,28.5,O=CC(=O)N1N=NN=N1,,[]
6,1022.511000,8.5,0.082433,36.5,0.252800,76.0,14.821000,0.7,N1C=CC=C1,,[]
6,1023.841948,9.1,0.060068,4.9,0.159000,8.9,21.797000,16.4,FC1=NOC(=N)C=N1,,[]
6,1031.040737,9.8,0.065376,11.5,0.156600,6.9,25.865000,41.3,NC1=NON=C1N(=O)=O,,[]
6,1066.232095,11.8,0.052846,2.5,0.145500,3.1,25.132000,36.2,N=C1ON=NC(=N1)C#N,,[]
6,1073.861983,13.1,0.060159,5.3,0.156600,6.9,22.178000,19.1,C#CC1=NC=NN=N1,,[]
6,1091.232073,15.5,0.063859,8.5,0.150100,5.1,23.724000,28.0,CC(=O)C(=O)C#N,,[]
6,1127.712964,19.8,0.047464,1.6,0.166100,13.6,24.540000,31.8,O=CC#CC#CC#N,,[]
6,1175.807172,25.6,0.074476,21.6,0.130800,0.9,29.775000,77.8,NC1=C(F)C(=N)N=NO1,,[]
6,1187.514616,26.9,0.064207,9.3,0.146400,4.0,25.048000,34.9,O=CC(=O)C1=NON=C1,,[]
6,1238.041052,34.0,0.063181,8.0,0.141900,2.2,29.848000,78.5,NC(=O)C(=O)C(=O)C#N,,[]
6,1252.590486,36.5,0.080839,35.1,0.129500,0.5,22.789000,22.9,N1N=NC2=CN=CC2=N1,,[]
6,1261.424565,38.4,0.084029,37.8,0.118200,0.2,25.763000,40.9,NC1=NCC(=O)C1=O,,[]
6,1289.421528,41.6,0.079356,33.3,0.135300,1.3,23.189000,25.6,O1N=CC2=CN=CC2=N1,,[]
6,1295.492054,42.4,0.079728,34.2,0.153000,5.3,22.813000,23.1,O1N=CC2=CC=NC2=N1,,[]
6,1315.069095,46.2,0.074803,22.2,0.143200,2.5,28.281000,65.5,O=C(C#N)C(=O)C1CO1,,[]
6,1336.210516,50.2,0.101832,63.8,0.143400,2.7,22.671000,22.2,O=C1CCCC1=O,,[]
6,1380.613087,57.1,0.100759,61.5,0.081400,0.0,30.409000,83.3,NC=[NH+]C1=NOC([O-])=C1,,[]
6,1399.754636,62.0,0.077335,26.7,0.139900,1.8,26.592000,48.5,O=C1C=CC(C#N)C1=O,,[]
7,213.087785,0.0,0.021375,0.2,0.361500,98.5,6.002000,0.0,O,,[]
7,494.017501,0.2,0.015951,0.0,0.277000,84.9,10.398000,0.2,N#CC#N,,[]
7,784.640984,0.6,0.059116,5.1,0.271500,82.9,12.360000,0.3,N1C=NN=C1,,[]
7,820.149863,0.8,0.064539,11.2,0.219400,54.8,16.955000,2.6,NC1=NNN=N1,,[]
7,820.976292,0.9,0.054731,3.7,0.235200,67.4,18.527000,6.5,NC(=O)C#C,,[]
7,839.487194,1.1,0.054510,3.5,0.211800,48.3,16.963000,2.8,CC(=O)C#N,,[]
7,848.879756,1.2,0.035271,0.6,0.166200,13.1,20.219000,10.6,FC1=NC(=O)ON=N1,,[]
7,857.729522,1.4,0.062456,8.9,0.196500,34.8,17.458000,3.7,NC1=CON=N1,,[]
7,873.688343,1.7,0.063735,9.8,0.228400,62.6,16.777000,2.3,OC1=CNN=N1,,[]
7,877.401317,1.8,0.044413,1.2,0.235500,67.5,17.407000,3.5,N#CC1=NON=C1,,[]
7,882.797898,2.0,0.048818,2.3,0.196900,35.1,19.710000,8.9,O=N(=O)C1=NC=NO1,,[]
7,900.920999,2.2,0.045022,1.5,0.242200,70.9,17.121000,2.9,N#CC1=NOC=N1,,[]
7,901.820848,2.3,0.064276,10.9,0.242100,70.8,16.736000,2.2,O=C1NC=NN1,,[]
7,922.371783,2.5,0.033003,0.3,0.248800,73.8,23.497000,29.8,FC(F)(F)C#CC#N,,[]
7,936.198955,3.5,0.044521,1.4,0.165400,12.3,25.306000,42.3,N=C1N=NON=NC1=O,,[]
7,942.772116,3.8,0.079595,36.9,0.254200,77.1,16.197000,1.8,O=CN1CC1,,[]
7,947.807880,4.2,0.049482,2.5,0.173400,15.7,19.145000,7.5,O1C=C2ON=NC2=N1,,[]
7,952.090005,4.5,0.062716,9.2,0.247800,73.5,15.897000,1.7,O=C1CN=CO1,,[]
7,961.520844,5.5,0.055700,4.2,0.188900,28.5,17.899000,4.2,O=CC1=NC=NO1,,[]
7,979.719874,6.5,0.057617,4.6,0.225100,59.8,16.669000,2.0,FC1=NC=NC=N1,,[]
7,985.434603,6.9,0.049541,2.6,0.155600,6.3,20.332000,11.2,N#CC1=NC=NN=N1,,[]
7,1004.244827,7.4,0.067602,16.0,0.159400,9.2,19.151000,7.8,N=C1ON=CC=N1,,[]
7,1022.511000,9.4,0.082433,40.2,0.252800,76.3,14.821000,0.8,N1C=CC=C1,,[]
7,1066.232095,13.2,0.052846,3.1,0.145500,3.2,25.132000,40.3,N=C1ON=NC(=N1)C#N,,[]
7,1077.773250,15.1,0.069424,18.2,0.153600,5.4,24.516000,35.2,CC1=NON=NC1=O,,[]
7,1091.232073,17.1,0.063859,10.2,0.150100,4.9,23.724000,31.1,CC(=O)C(=O)C#N,,[]
7,1127.712964,21.8,0.047464,1.8,0.166100,12.9,24.540000,35.5,O=CC#CC#CC#N,,[]
7,1175.807172,27.7,0.074476,24.3,0.130800,0.8,29.775000,80.3,NC1=C(F)C(=N)N=NO1,,[]
7,1187.514616,29.2,0.064207,10.8,0.146400,4.0,25.048000,38.9,O=CC(=O)C1=NON=C1,,[]
7,1238.041052,37.7,0.063181,9.5,0.141900,2.0,29.848000,80.9,NC(=O)C(=O)C(=O)C#N,,[]
7,1252.590486,41.2,0.080839,38.3,0.129500,0.5,22.789000,25.5,N1N=NC2=CN=CC2=N1,,[]
7,1261.424565,42.8,0.084029,41.8,0.118200,0.2,25.763000,45.1,NC1=NCC(=O)C1=O,,[]
7,1280.413629,44.5,0.077650,31.7,0.144800,2.9,24.611000,36.5,O1N=NC2=CC=CC2=N1,,[]
7,1289.421528,46.0,0.079356,36.5,0.135300,1.1,23.189000,28.5,O1N=CC2=CN=CC2=N1,,[]
7,1295.492054,46.6,0.079728,37.2,0.153000,5.1,22.813000,25.7,O1N=CC2=CC=NC2=N1,,[]
7,1315.069095,50.6,0.074803,24.8,0.143200,2.5,28.281000,68.9,O=C(C#N)C(=O)C1CO1,,[]
7,1336.210516,54.6,0.101832,67.4,0.143400,2.6,22.671000,24.5,O=C1CCCC1=O,,[]
7,1380.613087,61.5,0.100759,65.1,0.081400,0.0,30.409000,85.5,NC=[NH+]C1=NOC([O-])=C1,,[]
7,1399.754636,65.8,0.077335,29.8,0.139900,1.7,26.592000,52.6,O=C1C=CC(C#N)C1=O,,[]
7,1405.946272,66.9,0.077211,29.4,0.139200,1.4,26.783000,54.6,O=C1CC=C(C#N)C1=O,,[]
8,213.087785,0.0,0.021375,0.3,0.361500,98.3,6.002000,0.0,O,,[]
8,478.904563,0.1,0.017147,0.1,0.622100,99.9,12.639000,0.5,FC(F)(F)F,,[]
8,494.017501,0.3,0.015951,0.0,0.277000,85.6,10.398000,0.1,N#CC#N,,[]
8,734.216833,0.5,0.035547,0.8,0.200400,39.2,19.569000,9.5,O=N(=O)C1=NON=N1,,[]
8,784.640984,0.9,0.059116,5.3,0.271500,83.6,12.360000,0.3,N1C=NN=C1,,[]
8,818.179483,1.1,0.043872,1.3,0.167200,14.3,16.536000,2.4,FC1=NC=NN=N1,,[]
8,848.879756,1.6,0.035271,0.7,0.166200,13.9,20.219000,12.0,FC1=NC(=O)ON=N1,,[]
8,922.371783,3.1,0.033003,0.4,0.248800,75.1,23.497000,30.8,FC(F)(F)C#CC#N,,[]
8,936.198955,4.3,0.044521,1.6,0.165400,13.2,25.306000,44.0,N=C1N=NON=NC1=O,,[]
8,942.772116,4.5,0.079595,38.7,0.254200,78.0,16.197000,2.3,O=CN1CC1,,[]
8,952.090005,5.2,0.062716,9.3,0.247800,74.8,15.897000,2.1,O=C1CN=CO1,,[]
8,985.434603,7.7,0.049541,2.7,0.155600,6.9,20.332000,12.5,N#CC1=NC=NN=N1,,[]
8,1004.244827,8.1,0.067602,16.8,0.159400,10.0,19.151000,8.7,N=C1ON=CC=N1,,[]
8,1022.511000,9.9,0.082433,42.0,0.252800,77.2,14.821000,1.1,N1C=CC=C1,,[]
8,1066.232095,13.7,0.052846,3.3,0.145500,3.2,25.132000,42.3,N=C1ON=NC(=N1)C#N,,[]
8,1077.773250,15.3,0.069424,19.5,0.153600,6.0,24.516000,36.9,CC1=NON=NC1=O,,[]
8,1091.232073,17.6,0.063859,10.4,0.150100,5.5,23.724000,32.1,CC(=O)C(=O)C#N,,[]
8,1127.712964,22.3,0.047464,2.0,0.166100,13.7,24.540000,37.2,O=CC#CC#CC#N,,[]
8,1175.807172,28.3,0.074476,25.7,0.130800,0.8,29.775000,82.5,NC1=C(F)C(=N)N=NO1,,[]
8,1187.514616,30.0,0.064207,11.1,0.146400,3.9,25.048000,40.7,O=CC(=O)C1=NON=C1,,[]
8,1238.041052,38.8,0.063181,9.6,0.141900,2.1,29.848000,83.1,NC(=O)C(=O)C(=O)C#N,,[]
8,1252.590486,42.4,0.080839,40.3,0.129500,0.5,22.789000,26.0,N1N=NC2=CN=CC2=N1,,[]
8,1261.424565,44.0,0.084029,43.5,0.118200,0.3,25.763000,46.7,NC1=NCC(=O)C1=O,,[]
8,1280.413629,46.1,0.077650,32.9,0.144800,2.9,24.611000,38.0,O1N=NC2=CC=CC2=N1,,[]
8,1289.421528,47.5,0.079356,38.0,0.135300,1.1,23.189000,28.9,O1N=CC2=CN=CC2=N1,,[]
8,1295.492054,48.1,0.079728,38.9,0.153000,5.7,22.813000,26.1,O1N=CC2=CC=NC2=N1,,[]
8,1315.069095,52.3,0.074803,26.1,0.143200,2.5,28.281000,71.2,O=C(C#N)C(=O)C1CO1,,[]
8,1336.210516,56.5,0.101832,69.1,0.143400,2.7,22.671000,25.1,O=C1CCCC1=O,,[]
8,1380.613087,64.3,0.100759,66.7,0.081400,0.0,30.409000,87.1,NC=[NH+]C1=NOC([O-])=C1,,[]
8,1399.754636,68.1,0.077335,31.1,0.139900,1.6,26.592000,54.7,O=C1C=CC(C#N)C1=O,,[]
8,1405.946272,69.2,0.077211,30.7,0.139200,1.3,26.783000,57.1,O=C1CC=C(C#N)C1=O,,[]
8,1599.184049,84.3,0.126135,84.3,0.103500,0.1,23.509000,31.2,C1=C2C3C4C1C1C2C3N41,,[]
9,213.087785,0.0,0.021375,0.2,0.361500,98.4,6.002000,0.0,O,,[]
9,478.904563,0.1,0.017147,0.1,0.622100,99.9,12.639000,0.5,FC(F)(F)F,,[]
9,494.017501,0.2,0.015951,0.0,0.277000,85.4,10.398000,0.1,N#CC#N,,[]
9,672.823188,0.5,0.037354,0.8,0.238600,70.8,15.312000,1.2,C#CC#C,,[]
9,734.216833,0.6,0.035547,0.7,0.200400,38.2,19.569000,10.4,O=N(=O)C1=NON=N1,,[]
9,784.640984,0.9,0.059116,5.9,0.271500,83.5,12.360000,0.2,N1C=NN=C1,,[]
9,795.631812,1.1,0.042706,1.2,0.172100,16.1,17.150000,4.4,FC1=CN=NN=N1,,[]
9,798.442427,1.2,0.055704,4.9,0.219100,54.6,15.692000,2.1,O=CNC=O,,[]
9,818.179483,1.3,0.043872,1.4,0.167200,13.5,16.536000,2.9,FC1=NC=NN=N1,,[]
9,848.879756,1.8,0.035271,0.6,0.166200,13.2,20.219000,12.9,FC1=NC(=O)ON=N1,,[]
9,922.371783,3.5,0.033003,0.4,0.248800,74.9,23.497000,31.4,FC(F)(F)C#CC#N,,[]
9,936.198955,4.8,0.044521,1.6,0.165400,12.6,25.306000,44.8,N=C1N=NON=NC1=O,,[]
9,985.434603,8.2,0.049541,2.9,0.155600,6.7,20.332000,13.4,N#CC1=NC=NN=N1,,[]
9,1004.244827,8.6,0.067602,17.5,0.159400,9.5,19.151000,9.6,N=C1ON=CC=N1,,[]
9,1022.511000,10.1,0.082433,41.6,0.252800,77.3,14.821000,1.1,N1C=CC=C1,,[]
9,1066.232095,14.4,0.052846,3.8,0.145500,3.1,25.132000,43.1,N=C1ON=NC(=N1)C#N,,[]
9,1077.773250,15.9,0.069424,20.2,0.153600,5.8,24.516000,37.8,CC1=NON=NC1=O,,[]
9,1091.232073,18.1,0.063859,11.3,0.150100,5.1,23.724000,32.8,CC(=O)C(=O)C#N,,[]
9,1127.712964,23.2,0.047464,2.0,0.166100,13.1,24.540000,38.0,O=CC#CC#CC#N,,[]
9,1130.026591,23.8,0.052025,3.2,0.153300,5.5,24.494000,37.4,FC1=C(F)N=CC(=O)O1,,[]
9,1175.807172,28.9,0.074476,26.1,0.130800,0.8,29.775000,82.7,NC1=C(F)C(=N)N=NO1,,[]
9,1182.442457,30.1,0.062988,10.5,0.142100,2.2,26.550000,54.6,O=C1ON=NC=CC1=O,,[]
9,1187.514616,30.6,0.064207,12.0,0.146400,3.6,25.048000,41.6,O=CC(=O)C1=NON=C1,,[]
