generation,E_at,E_at_percentile,zvpe,zvpe_percentile,e_gap,e_gap_percentile,C_v,C_v_percentile,SMILES,coordList,functionalization
8,1369.256420,49.1,0.100077,52.9,0.090100,0.0,29.533000,70.5,NC=[NH+]C1=NOC=C1[O-],,[]
8,1696.891039,76.3,0.138486,76.7,0.114500,0.1,24.968000,33.2,C1C2C3OC4C3C1=CC24,,[]
9,478.904563,0.0,0.017147,0.0,0.622100,99.9,12.639000,0.5,FC(F)(F)F,,[]
9,542.643210,0.1,0.045279,1.5,0.284500,82.7,10.890000,0.0,NC=O,,[]
9,585.659612,0.2,0.027259,0.2,0.255900,71.8,12.930000,0.6,C#CC#N,,[]
9,695.742344,0.4,0.045382,1.6,0.242200,67.3,11.821000,0.4,O1C=CN=N1,,[]
9,709.174812,0.5,0.046608,2.1,0.271900,78.8,11.003000,0.1,O1C=NC=N1,,[]
9,783.223440,1.2,0.027023,0.1,0.211300,44.2,17.827000,5.2,N#CC#CC#N,,[]
9,791.514095,1.3,0.054577,5.3,0.177000,16.2,17.525000,4.6,NC(=O)C=O,,[]
9,795.631812,1.4,0.042706,0.8,0.172100,13.2,17.150000,3.8,FC1=CN=NN=N1,,[]
9,798.442427,1.6,0.055704,6.0,0.219100,51.9,15.692000,2.2,O=CNC=O,,[]
9,806.469528,1.9,0.056288,6.2,0.166800,10.4,18.324000,6.2,N=C1N=NNN=N1,,[]
9,807.956098,2.0,0.033974,0.5,0.158400,7.1,21.297000,12.7,FC1=NON=NC1=O,,[]
9,818.179483,2.1,0.043872,1.3,0.167200,10.8,16.536000,2.6,FC1=NC=NN=N1,,[]
9,855.199404,2.6,0.045968,1.8,0.115100,0.4,18.951000,6.9,O=CC(=O)C=O,,[]
9,911.151914,3.9,0.057220,6.8,0.159400,7.4,17.665000,4.8,O=C1NN=NC=N1,,[]
9,913.422871,4.0,0.063368,10.4,0.186000,23.2,14.974000,1.5,C1=CN=NN=C1,,[]
9,947.663553,4.9,0.042392,0.7,0.152400,4.4,24.434000,30.5,FC(F)(F)C(=O)C=O,,[]
9,1355.687155,48.2,0.096036,50.6,0.111100,0.1,26.008000,43.3,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
9,1369.256420,49.9,0.100077,53.6,0.090100,0.0,29.533000,72.9,NC=[NH+]C1=NOC=C1[O-],,[]
9,1696.891039,76.8,0.138486,77.3,0.114500,0.2,24.968000,34.9,C1C2C3OC4C3C1=CC24,,[]
10,478.904563,0.0,0.017147,0.0,0.622100,99.9,12.639000,0.7,FC(F)(F)F,,[]
10,542.643210,0.1,0.045279,1.4,0.284500,81.3,10.890000,0.0,NC=O,,[]
10,585.659612,0.2,0.027259,0.2,0.255900,70.3,12.930000,0.8,C#CC#N,,[]
10,695.742344,0.4,0.045382,1.5,0.242200,65.4,11.821000,0.4,O1C=CN=N1,,[]
10,709.174812,0.6,0.046608,2.0,0.271900,77.3,11.003000,0.1,O1C=NC=N1,,[]
10,783.223440,1.3,0.027023,0.1,0.211300,42.4,17.827000,5.3,N#CC#CC#N,,[]
10,791.514095,1.4,0.054577,5.1,0.177000,15.2,17.525000,4.7,NC(=O)C=O,,[]
10,795.631812,1.5,0.042706,0.7,0.172100,12.3,17.150000,3.9,FC1=CN=NN=N1,,[]
10,798.442427,1.7,0.055704,5.8,0.219100,50.1,15.692000,2.4,O=CNC=O,,[]
10,806.469528,2.0,0.056288,6.0,0.166800,9.8,18.324000,6.3,N=C1N=NNN=N1,,[]
10,807.956098,2.1,0.033974,0.4,0.158400,6.7,21.297000,12.8,FC1=NON=NC1=O,,[]
10,818.179483,2.2,0.043872,1.2,0.167200,10.2,16.536000,2.7,FC1=NC=NN=N1,,[]
10,855.199404,2.6,0.045968,1.7,0.115100,0.3,18.951000,6.9,O=CC(=O)C=O,,[]
10,911.151914,4.0,0.057220,6.5,0.159400,7.1,17.665000,4.9,O=C1NN=NC=N1,,[]
10,913.422871,4.1,0.063368,9.8,0.186000,21.8,14.974000,1.7,C1=CN=NN=C1,,[]
10,947.663553,4.9,0.042392,0.6,0.152400,4.0,24.434000,29.5,FC(F)(F)C(=O)C=O,,[]
10,1355.687155,45.3,0.096036,46.7,0.111100,0.1,26.008000,42.0,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
10,1369.256420,46.8,0.100077,49.9,0.090100,0.0,29.533000,71.5,NC=[NH+]C1=NOC=C1[O-],,[]
10,1696.891039,74.2,0.138486,74.3,0.114500,0.2,24.968000,34.0,C1C2C3OC4C3C1=CC24,,[]
11,478.904563,0.0,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
11,542.643210,0.1,0.045279,1.3,0.284500,80.0,10.890000,0.0,NC=O,,[]
11,585.659612,0.2,0.027259,0.2,0.255900,69.1,12.930000,0.9,C#CC#N,,[]
11,695.742344,0.4,0.045382,1.4,0.242200,64.3,11.821000,0.4,O1C=CN=N1,,[]
11,709.174812,0.6,0.046608,1.9,0.271900,75.9,11.003000,0.1,O1C=NC=N1,,[]
11,783.223440,1.2,0.027023,0.1,0.211300,40.9,17.827000,5.1,N#CC#CC#N,,[]
11,791.514095,1.4,0.054577,5.0,0.177000,14.2,17.525000,4.7,NC(=O)C=O,,[]
11,795.631812,1.5,0.042706,0.8,0.172100,11.6,17.150000,3.9,FC1=CN=NN=N1,,[]
11,798.442427,1.7,0.055704,5.7,0.219100,48.9,15.692000,2.4,O=CNC=O,,[]
11,806.469528,2.0,0.056288,5.9,0.166800,9.2,18.324000,6.1,N=C1N=NNN=N1,,[]
11,807.956098,2.1,0.033974,0.4,0.158400,6.5,21.297000,12.9,FC1=NON=NC1=O,,[]
11,818.179483,2.2,0.043872,1.1,0.167200,9.6,16.536000,2.8,FC1=NC=NN=N1,,[]
11,855.199404,2.6,0.045968,1.6,0.115100,0.3,18.951000,6.7,O=CC(=O)C=O,,[]
11,911.151914,4.0,0.057220,6.4,0.159400,6.8,17.665000,4.9,O=C1NN=NC=N1,,[]
11,913.422871,4.1,0.063368,9.4,0.186000,20.6,14.974000,1.7,C1=CN=NN=C1,,[]
11,947.663553,5.0,0.042392,0.6,0.152400,3.9,24.434000,29.0,FC(F)(F)C(=O)C=O,,[]
11,1355.687155,43.0,0.096036,43.9,0.111100,0.1,26.008000,41.0,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
11,1369.256420,44.4,0.100077,46.9,0.090100,0.0,29.533000,70.5,NC=[NH+]C1=NOC=C1[O-],,[]
11,1696.891039,72.5,0.138486,73.0,0.114500,0.2,24.968000,33.4,C1C2C3OC4C3C1=CC24,,[]
12,478.904563,0.0,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
12,542.643210,0.1,0.045279,1.4,0.284500,78.7,10.890000,0.0,NC=O,,[]
12,585.659612,0.2,0.027259,0.2,0.255900,67.8,12.930000,0.9,C#CC#N,,[]
12,695.742344,0.3,0.045382,1.5,0.242200,62.8,11.821000,0.3,O1C=CN=N1,,[]
12,709.174812,0.5,0.046608,1.9,0.271900,74.3,11.003000,0.1,O1C=NC=N1,,[]
12,733.444996,0.8,0.060508,7.0,0.219600,47.8,14.780000,1.7,OCC=O,,[]
12,764.093186,1.3,0.037876,0.5,0.211900,41.0,17.478000,4.5,O1N=NN2N=NN=C12,,[]
12,783.223440,1.4,0.027023,0.1,0.211300,39.6,17.827000,5.0,N#CC#CC#N,,[]
12,791.514095,1.6,0.054577,4.7,0.177000,13.6,17.525000,4.6,NC(=O)C=O,,[]
12,795.631812,1.7,0.042706,0.9,0.172100,11.0,17.150000,3.8,FC1=CN=NN=N1,,[]
12,798.442427,1.8,0.055704,5.4,0.219100,47.3,15.692000,2.4,O=CNC=O,,[]
12,806.469528,2.1,0.056288,5.6,0.166800,8.7,18.324000,6.0,N=C1N=NNN=N1,,[]
12,807.956098,2.2,0.033974,0.3,0.158400,6.1,21.297000,12.7,FC1=NON=NC1=O,,[]
12,818.179483,2.3,0.043872,1.2,0.167200,9.0,16.536000,2.8,FC1=NC=NN=N1,,[]
12,841.086716,2.6,0.042374,0.6,0.208000,37.0,18.783000,6.2,C#CC1=NON=N1,,[]
12,855.199404,2.8,0.045968,1.7,0.115100,0.3,18.951000,6.6,O=CC(=O)C=O,,[]
12,911.151914,4.1,0.057220,6.0,0.159400,6.3,17.665000,4.8,O=C1NN=NC=N1,,[]
12,913.422871,4.2,0.063368,9.2,0.186000,19.6,14.974000,1.8,C1=CN=NN=C1,,[]
12,947.663553,5.0,0.042392,0.7,0.152400,3.7,24.434000,28.3,FC(F)(F)C(=O)C=O,,[]
12,1355.687155,41.0,0.096036,41.7,0.111100,0.1,26.008000,40.0,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
12,1369.256420,42.3,0.100077,44.6,0.090100,0.0,29.533000,69.1,NC=[NH+]C1=NOC=C1[O-],,[]
12,1696.891039,70.5,0.138486,70.9,0.114500,0.2,24.968000,32.5,C1C2C3OC4C3C1=CC24,,[]
13,395.999894,0.0,0.044749,1.3,0.504800,99.8,6.469000,0.0,C,,[]
13,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
13,542.643210,0.2,0.045279,1.4,0.284500,78.0,10.890000,0.1,NC=O,,[]
13,585.659612,0.2,0.027259,0.2,0.255900,67.0,12.930000,0.9,C#CC#N,,[]
13,695.742344,0.4,0.045382,1.4,0.242200,62.1,11.821000,0.4,O1C=CN=N1,,[]
13,709.174812,0.6,0.046608,1.8,0.271900,73.3,11.003000,0.2,O1C=NC=N1,,[]
13,733.444996,0.8,0.060508,7.0,0.219600,47.4,14.780000,1.8,OCC=O,,[]
13,764.093186,1.3,0.037876,0.5,0.211900,40.1,17.478000,4.6,O1N=NN2N=NN=C12,,[]
13,783.223440,1.4,0.027023,0.1,0.211300,38.8,17.827000,5.0,N#CC#CC#N,,[]
13,791.514095,1.5,0.054577,4.6,0.177000,13.4,17.525000,4.6,NC(=O)C=O,,[]
13,795.631812,1.6,0.042706,0.8,0.172100,10.9,17.150000,3.8,FC1=CN=NN=N1,,[]
13,798.442427,1.8,0.055704,5.4,0.219100,46.9,15.692000,2.4,O=CNC=O,,[]
13,806.469528,2.1,0.056288,5.5,0.166800,8.6,18.324000,5.9,N=C1N=NNN=N1,,[]
13,807.956098,2.2,0.033974,0.3,0.158400,5.9,21.297000,12.5,FC1=NON=NC1=O,,[]
13,818.179483,2.2,0.043872,1.1,0.167200,8.9,16.536000,2.8,FC1=NC=NN=N1,,[]
13,841.086716,2.6,0.042374,0.6,0.208000,36.2,18.783000,6.1,C#CC1=NON=N1,,[]
13,855.199404,2.7,0.045968,1.6,0.115100,0.2,18.951000,6.5,O=CC(=O)C=O,,[]
13,911.151914,3.9,0.057220,5.9,0.159400,6.2,17.665000,4.8,O=C1NN=NC=N1,,[]
13,913.422871,4.0,0.063368,9.0,0.186000,19.0,14.974000,1.8,C1=CN=NN=C1,,[]
13,947.663553,4.9,0.042392,0.6,0.152400,3.7,24.434000,28.2,FC(F)(F)C(=O)C=O,,[]
13,1355.687155,39.6,0.096036,39.9,0.111100,0.1,26.008000,39.5,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
13,1369.256420,40.8,0.100077,42.9,0.090100,0.0,29.533000,68.2,NC=[NH+]C1=NOC=C1[O-],,[]
13,1696.891039,69.0,0.138486,69.3,0.114500,0.2,24.968000,32.4,C1C2C3OC4C3C1=CC24,,[]
14,395.999894,0.0,0.044749,1.3,0.504800,99.9,6.469000,0.0,C,,[]
14,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
14,542.643210,0.1,0.045279,1.3,0.284500,77.6,10.890000,0.1,NC=O,,[]
14,585.659612,0.2,0.027259,0.2,0.255900,66.4,12.930000,0.9,C#CC#N,,[]
14,605.972721,0.3,0.025718,0.1,0.246900,63.0,13.622000,1.4,O=C1ON=NO1,,[]
14,695.742344,0.4,0.045382,1.4,0.242200,61.3,11.821000,0.4,O1C=CN=N1,,[]
14,709.174812,0.6,0.046608,1.8,0.271900,72.8,11.003000,0.1,O1C=NC=N1,,[]
14,733.444996,0.8,0.060508,6.9,0.219600,46.7,14.780000,1.9,OCC=O,,[]
14,764.093186,1.3,0.037876,0.5,0.211900,39.3,17.478000,4.8,O1N=NN2N=NN=C12,,[]
14,783.223440,1.4,0.027023,0.1,0.211300,38.0,17.827000,5.3,N#CC#CC#N,,[]
14,791.514095,1.6,0.054577,4.4,0.177000,13.0,17.525000,4.9,NC(=O)C=O,,[]
14,795.631812,1.7,0.042706,0.8,0.172100,10.4,17.150000,4.0,FC1=CN=NN=N1,,[]
14,798.442427,1.9,0.055704,5.3,0.219100,46.2,15.692000,2.5,O=CNC=O,,[]
14,806.469528,2.2,0.056288,5.4,0.166800,8.2,18.324000,6.1,N=C1N=NNN=N1,,[]
14,807.956098,2.3,0.033974,0.4,0.158400,5.8,21.297000,12.4,FC1=NON=NC1=O,,[]
14,818.179483,2.4,0.043872,1.1,0.167200,8.5,16.536000,3.0,FC1=NC=NN=N1,,[]
14,841.086716,2.7,0.042374,0.6,0.208000,35.2,18.783000,6.4,C#CC1=NON=N1,,[]
14,855.199404,2.8,0.045968,1.6,0.115100,0.3,18.951000,6.7,O=CC(=O)C=O,,[]
14,911.151914,4.0,0.057220,5.9,0.159400,6.0,17.665000,5.1,O=C1NN=NC=N1,,[]
14,913.422871,4.1,0.063368,8.9,0.186000,18.4,14.974000,1.9,C1=CN=NN=C1,,[]
14,947.663553,5.0,0.042392,0.7,0.152400,3.6,24.434000,27.6,FC(F)(F)C(=O)C=O,,[]
14,1355.687155,38.1,0.096036,38.4,0.111100,0.1,26.008000,38.6,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
14,1369.256420,39.2,0.100077,41.1,0.090100,0.0,29.533000,67.3,NC=[NH+]C1=NOC=C1[O-],,[]
14,1696.891039,67.5,0.138486,68.1,0.114500,0.1,24.968000,31.8,C1C2C3OC4C3C1=CC24,,[]
14,1723.113405,70.0,0.137517,66.7,0.115000,0.2,24.578000,28.4,C1=C2C3C4C1C1C4C3C21,,[]
15,395.999894,0.0,0.044749,1.3,0.504800,99.9,6.469000,0.0,C,,[]
15,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.8,FC(F)(F)F,,[]
15,481.107121,0.1,0.051208,2.6,0.343700,96.8,8.751000,0.1,CO,,[]
15,542.643210,0.2,0.045279,1.4,0.284500,77.2,10.890000,0.1,NC=O,,[]
15,585.659612,0.3,0.027259,0.3,0.255900,65.5,12.930000,0.9,C#CC#N,,[]
15,605.972721,0.3,0.025718,0.1,0.246900,61.7,13.622000,1.4,O=C1ON=NO1,,[]
15,695.742344,0.6,0.045382,1.4,0.242200,60.1,11.821000,0.5,O1C=CN=N1,,[]
15,709.174812,0.7,0.046608,1.8,0.271900,72.2,11.003000,0.2,O1C=NC=N1,,[]
15,718.337705,0.8,0.041434,0.6,0.164100,7.1,18.939000,6.6,N=C1N=NON=N1,,[]
15,733.444996,1.0,0.060508,6.7,0.219600,45.5,14.780000,1.9,OCC=O,,[]
15,764.093186,1.5,0.037876,0.6,0.211900,38.2,17.478000,4.8,O1N=NN2N=NN=C12,,[]
15,783.223440,1.6,0.027023,0.2,0.211300,37.0,17.827000,5.3,N#CC#CC#N,,[]
15,791.514095,1.8,0.054577,4.3,0.177000,12.6,17.525000,4.9,NC(=O)C=O,,[]
15,795.631812,1.9,0.042706,0.9,0.172100,10.2,17.150000,4.0,FC1=CN=NN=N1,,[]
15,798.442427,2.1,0.055704,5.2,0.219100,44.8,15.692000,2.6,O=CNC=O,,[]
15,806.469528,2.3,0.056288,5.3,0.166800,8.1,18.324000,6.1,N=C1N=NNN=N1,,[]
15,807.956098,2.4,0.033974,0.4,0.158400,5.8,21.297000,12.3,FC1=NON=NC1=O,,[]
15,818.179483,2.5,0.043872,1.2,0.167200,8.4,16.536000,3.1,FC1=NC=NN=N1,,[]
15,841.086716,2.8,0.042374,0.7,0.208000,34.1,18.783000,6.3,C#CC1=NON=N1,,[]
15,855.199404,2.9,0.045968,1.6,0.115100,0.3,18.951000,6.7,O=CC(=O)C=O,,[]
15,911.151914,4.0,0.057220,5.7,0.159400,6.0,17.665000,5.1,O=C1NN=NC=N1,,[]
15,913.422871,4.1,0.063368,8.6,0.186000,17.8,14.974000,2.0,C1=CN=NN=C1,,[]
15,947.663553,4.9,0.042392,0.8,0.152400,3.8,24.434000,26.9,FC(F)(F)C(=O)C=O,,[]
15,1355.687155,36.5,0.096036,36.6,0.111100,0.1,26.008000,37.5,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
15,1369.256420,37.6,0.100077,39.2,0.090100,0.0,29.533000,65.8,NC=[NH+]C1=NOC=C1[O-],,[]
15,1696.891039,65.6,0.138486,66.5,0.114500,0.1,24.968000,30.9,C1C2C3OC4C3C1=CC24,,[]
15,1723.113405,68.1,0.137517,65.1,0.115000,0.2,24.578000,27.7,C1=C2C3C4C1C1C4C3C21,,[]
16,395.999894,0.0,0.044749,1.4,0.504800,99.9,6.469000,0.0,C,,[]
16,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.9,FC(F)(F)F,,[]
16,481.107121,0.1,0.051208,2.6,0.343700,96.8,8.751000,0.1,CO,,[]
16,542.643210,0.2,0.045279,1.4,0.284500,78.2,10.890000,0.1,NC=O,,[]
16,585.659612,0.3,0.027259,0.3,0.255900,66.8,12.930000,1.0,C#CC#N,,[]
16,605.972721,0.3,0.025718,0.1,0.246900,63.2,13.622000,1.5,O=C1ON=NO1,,[]
16,612.158710,0.5,0.036943,0.5,0.155500,5.0,12.147000,0.6,O=CC=O,,[]
16,695.742344,0.6,0.045382,1.5,0.242200,61.5,11.821000,0.5,O1C=CN=N1,,[]
16,709.174812,0.7,0.046608,1.8,0.271900,73.3,11.003000,0.2,O1C=NC=N1,,[]
16,783.223440,1.5,0.027023,0.2,0.211300,38.3,17.827000,5.3,N#CC#CC#N,,[]
16,807.956098,2.5,0.033974,0.4,0.158400,6.1,21.297000,12.5,FC1=NON=NC1=O,,[]
16,855.199404,3.0,0.045968,1.6,0.115100,0.3,18.951000,6.8,O=CC(=O)C=O,,[]
16,947.663553,5.1,0.042392,0.8,0.152400,4.1,24.434000,27.5,FC(F)(F)C(=O)C=O,,[]
16,1355.687155,36.8,0.096036,36.9,0.111100,0.1,26.008000,38.3,[NH2+]=C1O[CH-]C(=O)C=C1,,[]
16,1369.256420,37.8,0.100077,39.8,0.090100,0.0,29.533000,66.8,NC=[NH+]C1=NOC=C1[O-],,[]
16,1696.891039,67.0,0.138486,67.9,0.114500,0.2,24.968000,31.4,C1C2C3OC4C3C1=CC24,,[]
16,1723.113405,69.5,0.137517,66.5,0.115000,0.3,24.578000,28.3,C1=C2C3C4C1C1C4C3C21,,[]
16,1747.432535,71.5,0.148080,73.1,0.106500,0.1,28.759000,61.9,CC12C3C1C1=CC3N2C1,,[]
17,395.999894,0.0,0.044749,1.5,0.504800,99.9,6.469000,0.0,C,,[]
17,478.904563,0.1,0.017147,0.0,0.622100,99.9,12.639000,0.9,FC(F)(F)F,,[]
17,481.107121,0.1,0.051208,2.7,0.343700,96.7,8.751000,0.1,CO,,[]
17,542.643210,0.2,0.045279,1.5,0.284500,77.5,10.890000,0.2,NC=O,,[]
17,562.327555,0.2,0.033459,0.4,0.256300,66.1,10.694000,0.1,O1N=CN=N1,,[]
17,585.659612,0.3,0.027259,0.2,0.255900,65.8,12.930000,1.0,C#CC#N,,[]
17,605.972721,0.4,0.025718,0.1,0.246900,62.1,13.622000,1.5,O=C1ON=NO1,,[]
17,612.158710,0.5,0.036943,0.5,0.155500,5.1,12.147000,0.7,O=CC=O,,[]
17,695.742344,0.7,0.045382,1.6,0.242200,60.4,11.821000,0.5,O1C=CN=N1,,[]
17,783.223440,1.6,0.027023,0.2,0.211300,37.3,17.827000,5.4,N#CC#CC#N,,[]
17,792.747151,1.9,0.041330,0.7,0.151400,4.0,19.012000,7.0,O=C1C=NON=N1,,[]
17,807.956098,2.5,0.033974,0.4,0.158400,6.2,21.297000,12.3,FC1=NON=NC1=O,,[]
